scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm
compromised_xapp,shield_repair,naive,phi,perfect,22,300,0.9899974368365562,0.9737223029678911,0.0,0.16333333333333333,1,0.0,0.476,26.296666666666667,36.41841744640728,0.826664103503223,0.0,0.043333333333333335,0.12333333333333334,0.0,0.0,0.0
compromised_xapp,shield_repair,naive,phi,perfect,23,300,0.9911966736754672,0.9739984350813806,0.0,0.22666666666666666,1,0.0,0.4886666666666667,27.01,38.22289874105054,0.7645300070088005,0.0,0.11,0.13333333333333333,0.0,0.0,0.0
compromised_xapp,shield_repair,naive,phi,perfect,24,300,0.991190357671242,0.9740745408168753,0.0,0.21666666666666667,1,0.0,0.48,26.606666666666666,38.98692483096178,0.7745236910045756,0.0,0.11,0.12333333333333334,0.0,0.0,0.0
compromised_xapp,shield_repair,naive,phi,perfect,25,300,0.9917519103704213,0.9830379016724391,0.0,0.18666666666666668,1,0.0,0.456,26.473333333333333,41.4416779043644,0.8050852437037547,0.0,0.11333333333333333,0.08666666666666667,0.0,0.0,0.0
compromised_xapp,shield_repair,naive,phi,perfect,26,300,0.9913330305710937,0.9767070416625487,0.0,0.18666666666666668,1,0.0,0.48733333333333334,26.683333333333334,43.13215956565034,0.8046663639044269,0.0,0.06666666666666667,0.12666666666666668,0.0,0.0,0.0
compromised_xapp,shield_repair,naive,phi,perfect,27,300,0.9908671283731998,0.9739999997087615,0.0,0.15,1,0.0,0.49333333333333335,26.583333333333332,39.371167694997624,0.8408671283731999,0.0,0.07,0.09333333333333334,0.0,0.0,0.0
compromised_xapp,shield_repair,naive,phi,perfect,28,300,0.9910082650126373,0.9739999437684959,0.0,0.17,1,0.0,0.488,26.706666666666667,40.93896592861029,0.8210082650126374,0.0,0.056666666666666664,0.13,0.0,0.0,0.0
compromised_xapp,shield_repair,naive,phi,perfect,29,300,0.991335948386976,0.9804697896339183,0.0,0.14666666666666667,1,0.0,0.472,26.803333333333335,46.12784237492838,0.8446692817203095,0.0,0.07333333333333333,0.08333333333333333,0.0,0.0,0.0
compound,static,naive,phi,perfect,0,300,0.3351425559762711,0.0017886899197992058,0.0,0.84,60,0.0,0.0,23.0,35.0,-0.504857444023729,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,1,300,0.3367406038466777,0.001683208901841592,0.0,0.84,113,0.0,0.0,23.0,35.0,-0.5032593961533223,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,2,300,0.3344779961717158,0.0014420437027767498,0.0,0.8433333333333334,247,0.0,0.0,23.0,35.0,-0.5088553371616176,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,3,300,0.3284938165982258,0.0014249543938522388,0.0,0.84,36,0.0,0.0,23.0,35.0,-0.5115061834017742,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,4,300,0.322530762902445,0.0016278120423184044,0.0,0.8433333333333334,251,0.0,0.0,23.0,35.0,-0.5208025704308884,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,5,300,0.3278648133236837,0.0013621722393472597,0.0,0.8433333333333334,53,0.0,0.0,23.0,35.0,-0.5154685200096496,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,6,300,0.3200586041437242,0.0012630318529597184,0.0,0.8433333333333334,251,0.0,0.0,23.0,35.0,-0.5232747291896092,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,7,300,0.3340627641613366,0.0013324666579692464,0.0,0.84,251,0.0,0.0,23.0,35.0,-0.5059372358386633,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,8,300,0.3318173947600267,0.0016965378500597215,0.0,0.8366666666666667,195,0.0,0.0,23.0,35.0,-0.50484927190664,0.0,0.0,0.0,0.0,0.8366666666666667,0.0
compound,static,naive,phi,perfect,9,300,0.3349346069077988,0.0016458881308627925,0.0,0.84,251,0.0,0.0,23.0,35.0,-0.5050653930922012,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,10,300,0.336373931167935,0.0013861367631839167,0.0,0.8366666666666667,251,0.0,0.0,23.0,35.0,-0.5002927354987318,0.0,0.0,0.0,0.0,0.8366666666666667,0.0
compound,static,naive,phi,perfect,11,300,0.33049500192631803,0.0016149320301004325,0.0,0.8366666666666667,57,0.0,0.0,23.0,35.0,-0.5061716647403487,0.0,0.0,0.0,0.0,0.8366666666666667,0.0
compound,static,naive,phi,perfect,12,300,0.32396426911557674,0.0014369168296324757,0.0,0.84,40,0.0,0.0,23.0,35.0,-0.5160357308844232,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,13,300,0.32759002270703025,0.0020039319588772697,0.0,0.8433333333333334,251,0.0,0.0,23.0,35.0,-0.515743310626303,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,14,300,0.3067235131872904,0.0013120221751128606,0.0,0.8433333333333334,251,0.0,0.0,23.0,35.0,-0.536609820146043,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,15,300,0.33480788532405004,0.0012154947184985921,0.0,0.8433333333333334,245,0.0,0.0,23.0,35.0,-0.5085254480092832,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,16,300,0.3434679785405577,0.001633281046913823,0.0,0.84,183,0.0,0.0,23.0,35.0,-0.4965320214594423,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,17,300,0.3318319052385453,0.0015631661787815733,0.0,0.8433333333333334,125,0.0,0.0,23.0,35.0,-0.511501428094788,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,18,300,0.32625997212002933,0.0014192855789371933,0.0,0.84,202,0.0,0.0,23.0,35.0,-0.5137400278799706,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,19,300,0.33747046378306056,0.0012733688903189067,0.0,0.8433333333333334,65,0.0,0.0,23.0,35.0,-0.5058628695502727,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,20,300,0.3360901143629033,0.0013530329711625507,0.0,0.84,251,0.0,0.0,23.0,35.0,-0.5039098856370968,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,21,300,0.3453838123484385,0.00112719082446198,0.0,0.8433333333333334,59,0.0,0.0,23.0,35.0,-0.4979495209848948,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,22,300,0.34436790573353804,0.0014431981355620053,0.0,0.8433333333333334,48,0.0,0.0,23.0,35.0,-0.49896542759979534,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,23,300,0.3247757443155516,0.0014561281096977343,0.0,0.8433333333333334,251,0.0,0.0,23.0,35.0,-0.5185575890177817,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,24,300,0.33329632154393973,0.0013770668009104566,0.0,0.8466666666666667,251,0.0,0.0,23.0,35.0,-0.513370345122727,0.0,0.0,0.0,0.0,0.8466666666666667,0.0
compound,static,naive,phi,perfect,25,300,0.33619323330774464,0.00127239506718447,0.0,0.84,251,0.0,0.0,23.0,35.0,-0.5038067666922553,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,26,300,0.3458981331335471,0.0015434360818479436,0.0,0.84,251,0.0,0.0,23.0,35.0,-0.4941018668664529,0.0,0.0,0.0,0.0,0.84,0.0
compound,static,naive,phi,perfect,27,300,0.33098867287093836,0.0013241063131152148,0.0,0.8433333333333334,36,0.0,0.0,23.0,35.0,-0.512344660462395,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,28,300,0.3371954581962014,0.001391834585557595,0.0,0.8433333333333334,116,0.0,0.0,23.0,35.0,-0.5061378751371319,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,static,naive,phi,perfect,29,300,0.33260652333014284,0.0011981659757761163,0.0,0.8433333333333334,251,0.0,0.0,23.0,35.0,-0.5107268100031906,0.0,0.0,0.0,0.0,0.8433333333333334,0.0
compound,heuristic,naive,phi,perfect,0,300,0.9706585998683541,0.9031678506634178,0.0,0.19666666666666666,2,0.0,0.0,26.0,44.16666666666665,0.7739919332016875,0.0,0.0,0.19666666666666666,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,1,300,0.9665795515544612,0.9027830053206397,0.0,0.2,1,0.0,0.0,26.0,44.16666666666665,0.7665795515544611,0.0,0.0,0.2,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,2,300,0.9692718393817866,0.9054113577206176,0.0,0.19333333333333333,1,0.0,0.0,26.0,44.16666666666665,0.7759385060484532,0.0,0.0,0.19333333333333333,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,3,300,0.9635812223553913,0.900036897158364,0.0,0.25,1,0.0,0.0,26.0,44.16666666666665,0.7135812223553913,0.0,0.0,0.25,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,4,300,0.9648795507254696,0.9015315920848458,0.0,0.24,2,0.0,0.0,26.0,44.16666666666665,0.7248795507254696,0.0,0.0,0.24,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,5,300,0.9667555402523057,0.90496455088043,0.0,0.22666666666666666,1,0.0,0.0,26.0,44.16666666666665,0.7400888735856391,0.0,0.0,0.22666666666666666,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,6,300,0.9633110499392065,0.8998610957179917,0.0,0.27,1,0.0,0.0,26.0,44.16666666666665,0.6933110499392064,0.0,0.0,0.27,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,7,300,0.9687595060355666,0.8988034154968758,0.0,0.20666666666666667,1,0.0,0.0,26.0,44.16666666666665,0.7620928393688999,0.0,0.0,0.20666666666666667,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,8,300,0.9677357057235088,0.9042858575735753,0.0,0.22,1,0.0,0.0,26.0,44.16666666666665,0.7477357057235087,0.0,0.0,0.22,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,9,300,0.9661825999547936,0.9044471405641348,0.0,0.23666666666666666,1,0.0,0.0,26.0,44.16666666666665,0.7295159332881269,0.0,0.0,0.23666666666666666,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,10,300,0.9671852138768511,0.9004519701507526,0.0,0.23333333333333334,1,0.0,0.0,26.0,44.16666666666665,0.7338518805435177,0.0,0.0,0.23333333333333334,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,11,300,0.9648185789077597,0.9015890562061427,0.0,0.23,1,0.0,0.0,26.0,44.16666666666665,0.7348185789077596,0.0,0.0,0.23,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,12,300,0.9667705239838642,0.9015601243975111,0.0,0.23333333333333334,1,0.0,0.0,26.0,44.16666666666665,0.7334371906505309,0.0,0.0,0.23333333333333334,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,13,300,0.9672031968648542,0.9046797896711795,0.0,0.20666666666666667,1,0.0,0.0,26.0,44.16666666666665,0.7605365301981878,0.0,0.0,0.20666666666666667,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,14,300,0.963858423619519,0.9010064993301886,0.0,0.24333333333333335,1,0.0,0.0,26.0,44.16666666666665,0.7205250902861855,0.0,0.0,0.24333333333333335,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,15,300,0.9658561166274389,0.898897790127475,0.0,0.21,2,0.0,0.0,26.0,44.16666666666665,0.7558561166274389,0.0,0.0,0.21,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,16,300,0.9705952434987402,0.9014093612020265,0.0,0.19666666666666666,1,0.0,0.0,26.0,44.16666666666665,0.7739285768320734,0.0,0.0,0.19666666666666666,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,17,300,0.9651625890147518,0.901345833905437,0.0,0.23,1,0.0,0.0,26.0,44.16666666666665,0.7351625890147518,0.0,0.0,0.23,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,18,300,0.9692408292609724,0.9006251386525219,0.0,0.18666666666666668,1,0.0,0.0,26.0,44.16666666666665,0.7825741625943058,0.0,0.0,0.18666666666666668,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,19,300,0.9678285085167715,0.8994178646455064,0.0,0.22666666666666666,1,0.0,0.0,26.0,44.16666666666665,0.7411618418501049,0.0,0.0,0.22666666666666666,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,20,300,0.9645837141552858,0.8988147196199016,0.0,0.25,1,0.0,0.0,26.0,44.16666666666665,0.7145837141552858,0.0,0.0,0.25,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,21,300,0.9671636549755815,0.8973438362928361,0.0,0.21666666666666667,2,0.0,0.0,26.0,44.16666666666665,0.7504969883089149,0.0,0.0,0.21666666666666667,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,22,300,0.968782830990154,0.9039133631155363,0.0,0.21333333333333335,1,0.0,0.0,26.0,44.16666666666665,0.7554494976568208,0.0,0.0,0.21333333333333335,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,23,300,0.9657965565536493,0.9009384488286007,0.0,0.21666666666666667,1,0.0,0.0,26.0,44.16666666666665,0.7491298898869826,0.0,0.0,0.21666666666666667,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,24,300,0.9677262434266906,0.9020572879519203,0.0,0.22333333333333333,1,0.0,0.0,26.0,44.16666666666665,0.7443929100933573,0.0,0.0,0.22333333333333333,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,25,300,0.9669431931807094,0.8998421075614752,0.0,0.24333333333333335,1,0.0,0.0,26.0,44.16666666666665,0.723609859847376,0.0,0.0,0.24333333333333335,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,26,300,0.96939171626711,0.9016973081833277,0.0,0.20333333333333334,1,0.0,0.0,26.0,44.16666666666665,0.7660583829337766,0.0,0.0,0.20333333333333334,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,27,300,0.9646489629937078,0.8983821979828371,0.0,0.24666666666666667,1,0.0,0.0,26.0,44.16666666666665,0.7179822963270411,0.0,0.0,0.24666666666666667,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,28,300,0.9677633361381366,0.9026237547058122,0.0,0.21333333333333335,1,0.0,0.0,26.0,44.16666666666665,0.7544300028048032,0.0,0.0,0.21333333333333335,0.0,0.0,0.0
compound,heuristic,naive,phi,perfect,29,300,0.9624885225671538,0.8967721745533099,0.0,0.25666666666666665,1,0.0,0.0,26.0,44.16666666666665,0.7058218559004868,0.0,0.0,0.25666666666666665,0.0,0.0,0.0
compound,structured,naive,phi,perfect,0,300,0.9678492353867099,0.9126535154150661,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.01118256872004317,0.0,0.19,0.26,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,1,300,0.9647993817952931,0.9041606781085212,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.008132715128626605,0.0,0.2633333333333333,0.26666666666666666,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,2,300,0.9651479725888259,0.902320382523925,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.008481305922159376,0.0,0.09666666666666666,0.27666666666666667,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,3,300,0.962391547152431,0.9041996287034431,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.005724880485764384,0.0,0.31,0.3333333333333333,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,4,300,0.9611498010358406,0.898894168839973,0.0,0.9566666666666667,2,0.0,0.0,30.0,56.38888888888888,0.004483134369173962,0.0,0.2966666666666667,0.32,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,5,300,0.9641341783943375,0.9045525116082298,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.007467511727670721,0.0,0.29333333333333333,0.32,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,6,300,0.9607062633068587,0.900146478868223,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.004039596640191944,0.0,0.14333333333333334,0.32666666666666666,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,7,300,0.9663082076856676,0.9062140006655617,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.009641541019000997,0.0,0.21666666666666667,0.27,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,8,300,0.9645069789504521,0.9052126825894258,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.007840312283785286,0.0,0.18,0.2966666666666667,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,9,300,0.963724470464302,0.9021222375276803,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.007057803797635304,0.0,0.16,0.3333333333333333,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,10,300,0.9640467188426262,0.8975892042554445,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.007380052175959288,0.0,0.21666666666666667,0.32,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,11,300,0.9625631350700867,0.9055322533856673,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.005896468403420109,0.0,0.2,0.29,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,12,300,0.965145135372549,0.9061658418721147,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.008478468705882255,0.0,0.41,0.30333333333333334,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,13,300,0.9654090876354781,0.9061344427722808,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.00874242096881126,0.0,0.24333333333333335,0.2833333333333333,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,14,300,0.9598199995271811,0.8931331158131158,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.0031533328605143542,0.0,0.14333333333333334,0.31333333333333335,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,15,300,0.9625406005145635,0.9008691955435106,0.0,0.9566666666666667,2,0.0,0.0,30.0,56.38888888888888,0.005873933847896859,0.0,0.21,0.2966666666666667,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,16,300,0.9682970121130078,0.9002150142296677,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.011630345446341134,0.0,0.12333333333333334,0.32,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,17,300,0.9641847166327383,0.9037595111415115,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.007518049966071603,0.0,0.2733333333333333,0.3233333333333333,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,18,300,0.9668241465965722,0.9015481104322846,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.01015747992990565,0.0,0.26666666666666666,0.26,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,19,300,0.9648793779829293,0.9064589741421788,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.008212711316262646,0.0,0.15666666666666668,0.32666666666666666,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,20,300,0.9613672204222454,0.895012068247308,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.0047005537555788795,0.0,0.2,0.31,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,21,300,0.9645950821031033,0.8978072643818323,0.0,0.9566666666666667,2,0.0,0.0,30.0,56.38888888888888,0.007928415436436822,0.0,0.2733333333333333,0.29333333333333333,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,22,300,0.9648819573586401,0.9024511821907758,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.008215290691973465,0.0,0.16,0.29333333333333333,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,23,300,0.9633964051060399,0.9036100585816491,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.0067297384393732425,0.0,0.1,0.27666666666666667,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,24,300,0.9653589095287125,0.8998079159509205,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.008692242862045776,0.0,0.17333333333333334,0.30666666666666664,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,25,300,0.9644671542114145,0.9039117579093915,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.007800487544747909,0.0,0.14333333333333334,0.2966666666666667,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,26,300,0.9668381080371689,0.8966209545649558,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.01017144137050213,0.0,0.26,0.26666666666666666,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,27,300,0.9623835462586332,0.8998041530285136,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.00571687959196655,0.0,0.20666666666666667,0.31333333333333335,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,28,300,0.9642069649307803,0.9053868478731449,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.007540298264113563,0.0,0.23333333333333334,0.28,0.0,0.0,0.9566666666666667
compound,structured,naive,phi,perfect,29,300,0.959729282299417,0.894652405649965,0.0,0.9566666666666667,1,0.0,0.0,30.0,56.38888888888888,0.003062615632750229,0.0,0.09333333333333334,0.36666666666666664,0.0,0.0,0.9566666666666667
compound,greedy_twin,naive,phi,perfect,0,300,0.9495595610311068,0.7790715365463257,0.49666666666666665,0.7533333333333333,1,0.0,0.0,28.723333333333333,42.11690272778047,0.19622622769777348,0.17666666666666667,0.3433333333333333,0.4033333333333333,0.0,0.0,0.45666666666666667
compound,greedy_twin,naive,phi,perfect,1,300,0.9522410467235252,0.8774540008494381,0.4633333333333333,0.7266666666666667,1,0.0,0.0,28.89,42.799668738214926,0.22557438005685856,0.12666666666666668,0.29,0.38,0.006666666666666667,0.0,0.4866666666666667
compound,greedy_twin,naive,phi,perfect,2,300,0.9576644383333455,0.8942148343530346,0.49,0.7066666666666667,1,0.0,0.0,28.55,38.783067619261324,0.2509977716666787,0.18,0.2833333333333333,0.35333333333333333,0.006666666666666667,0.0,0.39666666666666667
compound,greedy_twin,naive,phi,perfect,3,300,0.9567099420992099,0.8859734405401108,0.48333333333333334,0.71,1,0.0,0.0,28.76,42.36246249620015,0.2467099420992099,0.14666666666666667,0.2733333333333333,0.37666666666666665,0.0,0.0,0.44333333333333336
compound,greedy_twin,naive,phi,perfect,4,300,0.9583430851319427,0.8939155721689791,0.4666666666666667,0.7233333333333334,1,0.0,0.0,28.923333333333332,39.81949080863355,0.2350097517986093,0.15,0.2966666666666667,0.37,0.0,0.0,0.48
compound,greedy_twin,naive,phi,perfect,5,300,0.9556227055881633,0.8963801722661008,0.49333333333333335,0.75,1,0.0,0.0,28.65,35.841181884368204,0.20562270558816317,0.15333333333333332,0.2866666666666667,0.4033333333333333,0.006666666666666667,0.0,0.4633333333333333
compound,greedy_twin,naive,phi,perfect,6,300,0.9572510028905468,0.8947374655133242,0.5,0.7466666666666667,1,0.0,0.0,28.973333333333333,48.39514572833375,0.21058433622388004,0.13666666666666666,0.28,0.37666666666666665,0.0033333333333333335,0.0,0.48333333333333334
compound,greedy_twin,naive,phi,perfect,7,300,0.9450402668729282,0.7763179024108349,0.49,0.7466666666666667,2,0.0,0.0,29.06,47.981548693186866,0.19837360020626166,0.09666666666666666,0.32,0.41333333333333333,0.01,0.0,0.5066666666666667
compound,greedy_twin,naive,phi,perfect,8,300,0.9493073836032607,0.782057150806933,0.44666666666666666,0.75,1,0.0,0.0,28.77,38.067285001002574,0.19930738360326072,0.12333333333333334,0.31333333333333335,0.4,0.01,0.0,0.42
compound,greedy_twin,naive,phi,perfect,9,300,0.9572892273584358,0.8945993121049864,0.46,0.7066666666666667,1,0.0,0.0,28.563333333333333,38.00265693364006,0.2506225606917692,0.16333333333333333,0.29,0.39,0.0033333333333333335,0.0,0.39
compound,greedy_twin,naive,phi,perfect,10,300,0.9541192101418653,0.8845396020342011,0.49,0.7333333333333333,1,0.0,0.0,28.92,44.7356187953007,0.2207858768085319,0.14333333333333334,0.27666666666666667,0.37666666666666665,0.006666666666666667,0.0,0.45
compound,greedy_twin,naive,phi,perfect,11,300,0.9576408439786626,0.8862453896208359,0.4533333333333333,0.6866666666666666,1,0.0,0.0,28.39666666666667,38.3432455429954,0.27097417731199586,0.16333333333333333,0.25333333333333335,0.35,0.0033333333333333335,0.0,0.37333333333333335
compound,greedy_twin,naive,phi,perfect,12,300,0.9554078392736064,0.8776698117700499,0.49333333333333335,0.7633333333333333,1,0.0,0.0,28.956666666666667,46.54304292045097,0.19207450594027312,0.14333333333333334,0.32666666666666666,0.39,0.01,0.0,0.5366666666666666
compound,greedy_twin,naive,phi,perfect,13,300,0.952085625913877,0.8560233899283489,0.44333333333333336,0.6466666666666666,1,0.0,0.0,28.39,40.08076598263295,0.3054189592472103,0.14666666666666667,0.25666666666666665,0.3566666666666667,0.0,0.0,0.29333333333333333
compound,greedy_twin,naive,phi,perfect,14,300,0.9543500264737463,0.8885493055008251,0.47333333333333333,0.7,1,0.0,0.0,28.656666666666666,39.07968342425022,0.2543500264737464,0.13,0.28,0.4066666666666667,0.0033333333333333335,0.0,0.4166666666666667
compound,greedy_twin,naive,phi,perfect,15,300,0.9426079596028475,0.7141024486264619,0.4633333333333333,0.7066666666666667,1,0.0,0.0,28.636666666666667,39.26815510119804,0.23594129293618096,0.17666666666666667,0.24333333333333335,0.36,0.0033333333333333335,0.0,0.4033333333333333
compound,greedy_twin,naive,phi,perfect,16,300,0.9562923253306203,0.8530636042667079,0.4533333333333333,0.7266666666666667,1,0.0,0.0,28.74,37.95694803572069,0.22962565866395357,0.14333333333333334,0.2633333333333333,0.35,0.006666666666666667,0.0,0.47
compound,greedy_twin,naive,phi,perfect,17,300,0.9537027888690125,0.8744003904322978,0.5,0.73,1,0.0,0.0,28.683333333333334,43.60103918849405,0.22370278886901257,0.19,0.25,0.36,0.0,0.0,0.42333333333333334
compound,greedy_twin,naive,phi,perfect,18,300,0.9573932252814638,0.8876209338422524,0.4866666666666667,0.7233333333333334,1,0.0,0.0,28.77,42.03404812739588,0.2340598919481306,0.14,0.25,0.38666666666666666,0.006666666666666667,0.0,0.45666666666666667
compound,greedy_twin,naive,phi,perfect,19,300,0.9565756055664523,0.8836685305298135,0.49333333333333335,0.7566666666666667,1,0.0,0.0,28.583333333333332,40.32859668813005,0.1999089388997857,0.17,0.2833333333333333,0.38666666666666666,0.01,0.0,0.37666666666666665
compound,greedy_twin,naive,phi,perfect,20,300,0.9545803448041109,0.8762197190745058,0.5033333333333333,0.7266666666666667,1,0.0,0.0,28.976666666666667,43.05472623696448,0.22791367813744426,0.16333333333333333,0.3233333333333333,0.3933333333333333,0.0,0.0,0.44
compound,greedy_twin,naive,phi,perfect,21,300,0.9596534363326045,0.8890387596553428,0.49333333333333335,0.7266666666666667,1,0.0,0.0,28.703333333333333,36.57451215895397,0.2329867696659378,0.16,0.27,0.3466666666666667,0.0033333333333333335,0.0,0.45
