scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm,dropped
backhaul,shield_repair,naive,loo,radioml,5,300,0.956149369061479,0.912550591634662,0.14666666666666667,0.18333333333333332,1,0.0,0.218,26.126666666666665,37.43806678191194,0.7728160357281456,0.08,0.12,0.0,0.0,0.0,0.0,phi_rf
backhaul,shield_repair,naive,loo,radioml,6,300,0.9563598668136095,0.8960799993359952,0.11666666666666667,0.17,1,0.0,0.218,26.25,44.62574576449523,0.7863598668136096,0.06,0.10666666666666667,0.0,0.0,0.0,0.023333333333333334,phi_rf
backhaul,shield_repair,naive,loo,radioml,7,300,0.9583727558147825,0.9118720633991899,0.18333333333333332,0.23,2,0.0,0.238,26.696666666666665,47.232913084240735,0.7283727558147827,0.09666666666666666,0.15666666666666668,0.0,0.0,0.0,0.03,phi_rf
backhaul,shield_repair,naive,loo,radioml,8,300,0.9559974021547809,0.913790846266957,0.16666666666666666,0.21666666666666667,1,0.0,0.228,26.596666666666668,41.62583326472743,0.7393307354881143,0.08333333333333333,0.15333333333333332,0.0,0.0,0.0,0.01,phi_rf
backhaul,shield_repair,naive,loo,radioml,9,300,0.9590818287861862,0.9135087111594532,0.15,0.20666666666666667,2,0.0,0.21533333333333332,26.156666666666666,39.96978504924961,0.7524151621195195,0.08333333333333333,0.15333333333333332,0.0,0.0,0.0,0.0,phi_rf
backhaul,shield_repair,naive,loo,radioml,10,300,0.9563010995891519,0.9131039329325499,0.15666666666666668,0.18333333333333332,1,0.0,0.218,26.433333333333334,37.21270551004548,0.7729677662558184,0.08,0.11333333333333333,0.0,0.0,0.0,0.013333333333333334,phi_rf
backhaul,shield_repair,naive,loo,radioml,11,300,0.9584988121033546,0.9107366494667242,0.14666666666666667,0.15666666666666668,1,0.0,0.22333333333333333,26.063333333333333,40.15360602553374,0.8018321454366879,0.07666666666666666,0.09,0.0,0.0,0.0,0.0,phi_rf
backhaul,shield_repair,naive,loo,radioml,12,300,0.9535490835284556,0.9132238357028158,0.13,0.18,1,0.0,0.20666666666666667,26.44333333333333,41.108628127514784,0.7735490835284555,0.06,0.12333333333333334,0.0,0.0,0.0,0.02666666666666667,phi_rf
backhaul,shield_repair,naive,loo,radioml,13,300,0.9580345199817764,0.9129079638171657,0.15333333333333332,0.22333333333333333,1,0.0,0.228,26.26,41.84788293240078,0.734701186648443,0.08333333333333333,0.14,0.0,0.0,0.0,0.02,phi_rf
backhaul,shield_repair,naive,loo,radioml,14,300,0.9557441540103025,0.9139260473899988,0.14666666666666667,0.21,1,0.0,0.24,26.516666666666666,42.825576596561255,0.7457441540103026,0.07666666666666666,0.15333333333333332,0.0,0.0,0.0,0.013333333333333334,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,0,300,0.9909601812787169,0.9739999996677551,0.2733333333333333,0.47,1,0.0,0.192,27.623333333333335,43.688169614429576,0.520960181278717,0.13333333333333333,0.17666666666666667,0.11333333333333333,0.0,0.0,0.15333333333333332,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,1,300,0.991245850936815,0.9739999898968175,0.25666666666666665,0.3933333333333333,1,0.0,0.19533333333333333,27.333333333333332,39.38706624703261,0.5979125176034815,0.13666666666666666,0.14333333333333334,0.10333333333333333,0.0,0.0,0.10333333333333333,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,2,300,0.9916865526948637,0.9770488312786801,0.27,0.4266666666666667,1,0.0,0.206,27.656666666666666,46.84799806458127,0.5650198860281972,0.12333333333333334,0.19666666666666666,0.09666666666666666,0.0,0.0,0.12666666666666668,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,3,300,0.9911801890846831,0.9739999549770766,0.2833333333333333,0.45,1,0.0,0.196,27.716666666666665,38.564306591232445,0.541180189084683,0.14333333333333334,0.19333333333333333,0.08666666666666667,0.0,0.0,0.18,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,4,300,0.9913914152734092,0.9739995974208288,0.2833333333333333,0.45666666666666667,1,0.0,0.20533333333333334,27.64,39.824245079064966,0.5347247486067424,0.13666666666666666,0.21333333333333335,0.09666666666666666,0.0,0.0,0.16666666666666666,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,5,300,0.9912119587074616,0.9739999999283212,0.3,0.4666666666666667,1,0.0,0.18133333333333335,27.966666666666665,46.358127099443514,0.5245452920407949,0.13,0.19,0.08333333333333333,0.0,0.0,0.24666666666666667,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,6,300,0.991614008801259,0.9739999513735951,0.2833333333333333,0.5,1,0.0,0.18066666666666667,27.916666666666668,47.38890277713974,0.4916140088012591,0.14,0.21,0.14333333333333334,0.0,0.0,0.16333333333333333,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,7,300,0.9920450277429199,0.9750845083194541,0.2966666666666667,0.49,1,0.0,0.17466666666666666,27.883333333333333,40.589975485295874,0.5020450277429199,0.15,0.2,0.13666666666666666,0.0,0.0,0.18,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,8,300,0.9906481082802668,0.9739976074317805,0.2966666666666667,0.47,1,0.0,0.194,27.756666666666668,41.15886704028966,0.5206481082802666,0.17333333333333334,0.22666666666666666,0.12666666666666668,0.0,0.0,0.14333333333333334,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,9,300,0.9917331050771513,0.977881753841761,0.2866666666666667,0.5033333333333333,1,0.0,0.18666666666666668,27.736666666666668,42.91279192631839,0.48839977174381793,0.14,0.22,0.12,0.0,0.0,0.19333333333333333,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,10,300,0.9894036965242063,0.9739999957657268,0.30666666666666664,0.5266666666666666,1,0.0,0.202,28.303333333333335,45.173010928167145,0.46273702985753973,0.11333333333333333,0.22666666666666666,0.11333333333333333,0.0,0.0,0.25,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,11,300,0.9919623266358417,0.9854744330211146,0.28,0.47333333333333333,1,0.0,0.182,27.726666666666667,40.35172307543252,0.5186289933025083,0.13666666666666666,0.18,0.07666666666666666,0.0,0.0,0.20666666666666667,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,12,300,0.9919435902274739,0.9746113180142785,0.2833333333333333,0.47,1,0.0,0.18266666666666667,27.876666666666665,44.9631798637744,0.521943590227474,0.14666666666666667,0.21666666666666667,0.09666666666666666,0.0,0.0,0.16666666666666666,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,13,300,0.9888298443778347,0.9739990483707947,0.25666666666666665,0.41333333333333333,1,0.0,0.20933333333333334,27.25,39.55915282653189,0.5754965110445014,0.15,0.16333333333333333,0.13333333333333333,0.0,0.0,0.08,phi_rf
compromised_xapp,shield_repair,naive,loo,radioml,14,300,0.991325026575716,0.9801511021710418,0.28,0.45666666666666667,1,0.0,0.19,27.313333333333333,38.01448450585986,0.5346583599090493,0.16666666666666666,0.20333333333333334,0.11333333333333333,0.0,0.0,0.07666666666666666,phi_rf
compound,shield_repair,naive,loo,radioml,0,300,0.9421768082124515,0.8493164784800343,0.36333333333333334,0.7066666666666667,1,0.0,0.2673333333333333,28.923333333333332,39.34492106167645,0.23551014154578487,0.16666666666666666,0.2866666666666667,0.31,0.0,0.0,0.52,phi_rf
compound,shield_repair,naive,loo,radioml,1,300,0.9427174646670784,0.8663524483270286,0.31333333333333335,0.6733333333333333,1,0.0,0.30333333333333334,28.453333333333333,47.534296102079615,0.2693841313337451,0.15,0.23666666666666666,0.38,0.0,0.0,0.4,phi_rf
compound,shield_repair,naive,loo,radioml,2,300,0.9419577421582946,0.866639212163732,0.38666666666666666,0.7466666666666667,3,0.0,0.2846666666666667,29.083333333333332,41.63992483534164,0.19529107549162797,0.16333333333333333,0.29333333333333333,0.3466666666666667,0.0,0.0,0.48,phi_rf
compound,shield_repair,naive,loo,radioml,3,300,0.9207054381568207,0.7166988242514426,0.36,0.7466666666666667,1,0.0,0.27266666666666667,28.756666666666668,42.30494595375307,0.174038771490154,0.15666666666666668,0.32666666666666666,0.31666666666666665,0.0,0.0,0.4166666666666667,phi_rf
compound,shield_repair,naive,loo,radioml,4,300,0.9364660787747626,0.8031676828446435,0.32666666666666666,0.7133333333333334,1,0.0,0.294,28.433333333333334,40.31958997372928,0.22313274544142928,0.16,0.27666666666666667,0.3466666666666667,0.0,0.0,0.38666666666666666,phi_rf
compound,shield_repair,naive,loo,radioml,5,300,0.9509649656648723,0.8799934659300069,0.35333333333333333,0.75,1,0.0,0.28733333333333333,29.063333333333333,35.975592869159556,0.2009649656648722,0.13333333333333333,0.38666666666666666,0.2866666666666667,0.0,0.0,0.5233333333333333,phi_rf
compound,shield_repair,naive,loo,radioml,6,300,0.934310151788692,0.8394724762751745,0.31666666666666665,0.7266666666666667,1,0.0,0.278,28.796666666666667,40.47522132639739,0.20764348512202546,0.12,0.31666666666666665,0.3566666666666667,0.0,0.0,0.43333333333333335,phi_rf
compound,shield_repair,naive,loo,radioml,7,300,0.9442979588836063,0.8212074684673202,0.38333333333333336,0.7666666666666667,1,0.0,0.2693333333333333,29.08,43.90137044527949,0.17763129221693968,0.17666666666666667,0.3433333333333333,0.33,0.0,0.0,0.5666666666666667,phi_rf
compound,shield_repair,naive,loo,radioml,8,300,0.943633625742875,0.8689397144581541,0.39,0.7833333333333333,2,0.0,0.30333333333333334,29.22,40.5042864288938,0.16030029240954177,0.16,0.4,0.31666666666666665,0.0,0.0,0.6433333333333333,phi_rf
compound,shield_repair,naive,loo,radioml,9,300,0.9396231666700682,0.881114988448963,0.4166666666666667,0.7833333333333333,1,0.0,0.2986666666666667,28.92,39.26308281251751,0.1562898333367349,0.20666666666666667,0.3433333333333333,0.38666666666666666,0.0,0.0,0.5466666666666666,phi_rf
compound,shield_repair,naive,loo,radioml,10,300,0.9311768990381982,0.822334518267475,0.36333333333333334,0.74,4,0.0,0.2966666666666667,29.083333333333332,42.97439040267491,0.191176899038198,0.14333333333333334,0.31666666666666665,0.33666666666666667,0.0,0.0,0.5,phi_rf
compound,shield_repair,naive,loo,radioml,11,300,0.9439705083204888,0.8732131938894452,0.30666666666666664,0.7366666666666667,1,0.0,0.2826666666666667,28.746666666666666,38.736247648060385,0.2073038416538221,0.10666666666666667,0.32,0.39,0.0,0.0,0.5466666666666666,phi_rf
compound,shield_repair,naive,loo,radioml,12,300,0.9276480933607699,0.7920634781453545,0.33666666666666667,0.68,1,0.0,0.2793333333333333,28.773333333333333,44.18994823049981,0.24764809336076998,0.15,0.27,0.29333333333333333,0.0,0.0,0.42333333333333334,phi_rf
compound,shield_repair,naive,loo,radioml,13,300,0.9270410335984763,0.8292834787787262,0.33666666666666667,0.71,3,0.0,0.31533333333333335,28.673333333333332,41.68441430007503,0.2170410335984765,0.15666666666666668,0.29333333333333333,0.3466666666666667,0.0,0.0,0.5066666666666667,phi_rf
compound,shield_repair,naive,loo,radioml,14,300,0.9293333586419823,0.7506485347507706,0.32666666666666666,0.73,2,0.0,0.294,28.89,48.618289897409745,0.19933335864198232,0.12666666666666668,0.3433333333333333,0.38,0.0,0.0,0.42,phi_rf
narrowband,shield_repair,naive,loo,radioml,0,300,0.9880774976863476,0.9739999669575341,0.07666666666666666,0.15,1,0.0,0.25,26.33,39.30188895911125,0.8380774976863475,0.0,0.08666666666666667,0.07666666666666666,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,1,300,0.9920618742221707,0.9865411669417387,0.06,0.12,1,0.0,0.258,26.14,37.09517304523995,0.8720618742221707,0.0,0.07,0.06,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,2,300,0.9915154041443329,0.9841898663902803,0.05,0.13333333333333333,1,0.0,0.25466666666666665,26.573333333333334,43.47786243693538,0.8581820708109995,0.0,0.09,0.05,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,3,300,0.9906888326185473,0.9740378726870449,0.06,0.13333333333333333,1,0.0,0.27666666666666667,26.263333333333332,39.685561145222955,0.8573554992852142,0.0,0.07666666666666666,0.06,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,4,300,0.9915277006021713,0.9842756838092146,0.10333333333333333,0.15333333333333332,1,0.0,0.25733333333333336,26.4,43.10640865197058,0.838194367268838,0.0,0.056666666666666664,0.10333333333333333,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,5,300,0.9901567324227694,0.9767858452117093,0.08,0.14,1,0.0,0.27266666666666667,26.143333333333334,35.79356776771598,0.8501567324227691,0.0,0.06666666666666667,0.08,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,6,300,0.9881872098567551,0.9778384683955095,0.05333333333333334,0.10333333333333333,1,0.0,0.25,26.253333333333334,38.81474087558705,0.8848538765234221,0.0,0.05333333333333334,0.05333333333333334,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,7,300,0.9918622348876182,0.9860873959933631,0.06666666666666667,0.14666666666666667,1,0.0,0.27066666666666667,26.55,40.836965841225556,0.8451955682209514,0.0,0.08333333333333333,0.06666666666666667,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,8,300,0.9914131698952225,0.9739999440150681,0.06666666666666667,0.13333333333333333,1,0.0,0.252,26.403333333333332,40.13126227202671,0.8580798365618892,0.0,0.08,0.06666666666666667,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,9,300,0.9911993991748064,0.9739997981502546,0.08,0.13,1,0.0,0.264,26.383333333333333,46.741754455002656,0.8611993991748064,0.0,0.06333333333333334,0.08,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,10,300,0.9918624529386125,0.9780884165539704,0.08333333333333333,0.14666666666666667,1,0.0,0.25933333333333336,26.566666666666666,41.6668776407567,0.8451957862719458,0.0,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,11,300,0.9903214558139587,0.9808429807892769,0.06,0.14333333333333334,1,0.0,0.266,26.35,42.16634658842952,0.8469881224806254,0.0,0.09333333333333334,0.06,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,12,300,0.9918992717054987,0.9873331192776016,0.05,0.14666666666666667,1,0.0,0.26466666666666666,26.666666666666668,41.99509804885295,0.8452326050388321,0.0,0.09666666666666666,0.05,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,13,300,0.9857805970309776,0.986131459651859,0.04666666666666667,0.10666666666666667,1,0.0,0.25666666666666665,26.253333333333334,44.38752252722311,0.879113930364311,0.0,0.06,0.04666666666666667,0.0,0.0,0.0,phi_id
narrowband,shield_repair,naive,loo,radioml,14,300,0.9906620662108966,0.9858079033119101,0.08333333333333333,0.11666666666666667,1,0.0,0.26866666666666666,26.226666666666667,38.81018872996379,0.8739953995442299,0.0,0.03666666666666667,0.08333333333333333,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,0,300,0.867765398844714,0.46963440797607015,0.07333333333333333,0.3233333333333333,2,0.0,0.2613333333333333,27.683333333333334,39.9149563642534,0.5444320655113808,0.0,0.27666666666666667,0.07333333333333333,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,1,300,0.853185307062396,0.02226802391404915,0.056666666666666664,0.2633333333333333,2,0.0,0.278,27.36,37.096822086245155,0.5898519737290627,0.0,0.21333333333333335,0.056666666666666664,0.0,0.0,0.013333333333333334,phi_id
wideband,shield_repair,naive,loo,radioml,2,300,0.8531167931383901,0.0004099143596898644,0.07,0.23666666666666666,1,0.0,0.268,27.576666666666668,43.48093633687128,0.6164501264717234,0.0,0.18666666666666668,0.07,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,3,300,0.8634490202040346,0.014637876806069965,0.09,0.25333333333333335,2,0.0,0.29533333333333334,27.53,39.77211275028964,0.6101156868707011,0.0,0.18333333333333332,0.09,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,4,300,0.8439181501995181,0.0008628955620799403,0.1,0.25666666666666665,1,0.0,0.27266666666666667,27.51,43.108897944250764,0.5872514835328514,0.0,0.18,0.1,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,5,300,0.850973324655463,0.03448269656095361,0.1,0.2733333333333333,4,0.0,0.2926666666666667,27.363333333333333,35.79652912132838,0.5776399913221297,0.0,0.18333333333333332,0.1,0.0,0.0,0.006666666666666667,phi_id
wideband,shield_repair,naive,loo,radioml,6,300,0.8507304406633561,0.060973439082050385,0.07333333333333333,0.2,5,0.0,0.268,27.39666666666667,38.81707635544815,0.6507304406633561,0.0,0.13333333333333333,0.07333333333333333,0.0,0.0033333333333333335,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,7,300,0.861145991980347,0.002120922167254351,0.06666666666666667,0.22,5,0.0,0.28933333333333333,27.37,40.83436742905119,0.641145991980347,0.0,0.16,0.06666666666666667,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,8,300,0.850588191431066,0.014070996390019415,0.06333333333333334,0.25666666666666665,1,0.0,0.27,27.58,40.16542732179565,0.5939215247643993,0.0,0.20333333333333334,0.06333333333333334,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,9,300,0.8237884884087213,0.008507517206161046,0.08,0.2,1,0.0,0.286,27.486666666666668,46.74514497510471,0.6237884884087213,0.0,0.12333333333333334,0.08,0.0,0.0,0.006666666666666667,phi_id
wideband,shield_repair,naive,loo,radioml,10,300,0.8602554812467633,0.1428164016255303,0.09,0.24333333333333335,2,0.0,0.274,27.723333333333333,41.66964924798027,0.6169221479134298,0.0,0.16,0.09,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,11,300,0.8449012682895397,0.0015728019294594937,0.08,0.29,1,0.0,0.2906666666666667,27.453333333333333,42.169106978595615,0.5549012682895397,0.0,0.23,0.08,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,12,300,0.8604768082880544,0.32021813047987474,0.07,0.23666666666666666,1,0.0,0.27466666666666667,27.533333333333335,42.00322660126797,0.6238101416213879,0.0,0.17333333333333334,0.07,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,13,300,0.8287299789175504,0.000912311692748065,0.056666666666666664,0.19,2,0.0,0.2733333333333333,27.426666666666666,44.38931504096787,0.6387299789175505,0.0,0.14,0.056666666666666664,0.0,0.0,0.0,phi_id
wideband,shield_repair,naive,loo,radioml,14,300,0.826024326687046,0.0002467912380044967,0.08666666666666667,0.17,10,0.0,0.288,27.343333333333334,38.8127297778998,0.656024326687046,0.0,0.09333333333333334,0.08666666666666667,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,0,300,0.98555923862884,0.9696748692781592,0.07666666666666666,0.10333333333333333,1,0.0,0.2613333333333333,25.336666666666666,43.90628327679051,0.8822259052955068,0.0,0.02666666666666667,0.07666666666666666,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,1,300,0.9835316669690224,0.9739951677500042,0.06,0.10333333333333333,1,0.0,0.264,25.256666666666668,39.872407181528864,0.880198333635689,0.0,0.04666666666666667,0.06,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,2,300,0.9819322619907053,0.9736778171862461,0.06666666666666667,0.11,1,0.0,0.262,25.083333333333332,39.55503328316162,0.8719322619907053,0.0,0.04666666666666667,0.06666666666666667,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,3,300,0.9760901801510564,0.9655848443404385,0.04666666666666667,0.07333333333333333,1,0.0,0.254,25.156666666666666,40.20965996828039,0.9027568468177231,0.0,0.03333333333333333,0.04666666666666667,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,4,300,0.9832269228184911,0.9732962805005642,0.07,0.09333333333333334,1,0.0,0.258,25.17,43.73028284261923,0.8898935894851576,0.0,0.023333333333333334,0.07,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,5,300,0.9809571236337435,0.9731117894073144,0.07666666666666666,0.10333333333333333,4,0.0,0.286,25.243333333333332,39.08285752228993,0.8776237903004102,0.0,0.03666666666666667,0.07666666666666666,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,6,300,0.9784692142828618,0.9652140773372628,0.09,0.1,1,0.0,0.278,25.10333333333333,45.25213824785131,0.8784692142828618,0.0,0.016666666666666666,0.09,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,7,300,0.9860416147803206,0.9719098444028966,0.07666666666666666,0.09,1,0.0,0.2673333333333333,24.97,38.6070236494186,0.8960416147803206,0.0,0.023333333333333334,0.07666666666666666,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,8,300,0.9861402431905371,0.9739814389574846,0.056666666666666664,0.07333333333333333,1,0.0,0.252,25.05666666666667,41.99987188660791,0.9128069098572037,0.0,0.016666666666666666,0.056666666666666664,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,9,300,0.9823941604046318,0.9653040144279091,0.07,0.11666666666666667,1,0.0,0.25666666666666665,25.003333333333334,37.92749026752311,0.8657274937379651,0.0,0.06666666666666667,0.07,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,10,300,0.983873470180882,0.9705251344178021,0.09333333333333334,0.11333333333333333,1,0.0,0.264,25.31,44.13172811570295,0.8705401368475486,0.0,0.02,0.09333333333333334,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,11,300,0.9857802147242047,0.9726313155747265,0.07333333333333333,0.08666666666666667,1,0.0,0.264,25.12,39.21371856504584,0.8991135480575381,0.0,0.016666666666666666,0.07333333333333333,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,12,300,0.9843917731988702,0.9737939358743546,0.08,0.09666666666666666,1,0.0,0.26066666666666666,25.053333333333335,40.656764187496016,0.8877251065322035,0.0,0.023333333333333334,0.08,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,13,300,0.9828103054999944,0.9708530813438195,0.05,0.06333333333333334,1,0.0,0.256,25.043333333333333,39.97429893877158,0.919476972166661,0.0,0.013333333333333334,0.05,0.0,0.0,0.0,phi_id
bursty,shield_repair,naive,loo,radioml,14,300,0.9834340873161798,0.9677351486617403,0.1,0.11333333333333333,1,0.0,0.27466666666666667,25.096666666666668,37.15807378134012,0.8701007539828464,0.0,0.02,0.1,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,0,300,0.9588053714625315,0.9139105762475367,0.09333333333333334,0.21,1,0.0,0.32133333333333336,25.786666666666665,39.099658556151894,0.7488053714625316,0.0,0.12,0.09333333333333334,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,1,300,0.9592004797495101,0.9138871386478455,0.06666666666666667,0.10666666666666667,1,0.0,0.332,25.84,37.104778767012334,0.8525338130828434,0.0,0.04666666666666667,0.06666666666666667,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,2,300,0.9562101623611224,0.9008732497585175,0.12,0.2,1,0.0,0.31933333333333336,25.993333333333332,40.952789355086146,0.7562101623611225,0.0,0.08333333333333333,0.12,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,3,300,0.9568119799622901,0.9139391285613192,0.11,0.18333333333333332,1,0.0,0.3253333333333333,25.916666666666668,39.639113985576635,0.7734786466289567,0.0,0.09333333333333334,0.11,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,4,300,0.9572713696896318,0.9130052011785674,0.12333333333333334,0.19,1,0.0,0.32066666666666666,25.993333333333332,40.86217230031964,0.7672713696896318,0.0,0.07,0.12333333333333334,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,5,300,0.9563961437554425,0.9136800529384885,0.07333333333333333,0.13666666666666666,1,0.0,0.31933333333333336,25.67,43.514793209098045,0.8197294770887759,0.0,0.07333333333333333,0.07333333333333333,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,6,300,0.9565525658525966,0.9105552312727135,0.12333333333333334,0.18666666666666668,1,0.0,0.30666666666666664,25.906666666666666,43.41068084733864,0.76988589918593,0.0,0.07333333333333333,0.12333333333333334,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,7,300,0.9583431315241796,0.8960796630872903,0.13,0.17333333333333334,1,0.0,0.31933333333333336,25.756666666666668,42.850451974688184,0.7850097981908465,0.0,0.043333333333333335,0.13,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,8,300,0.9559984366667553,0.91391334267676,0.09666666666666666,0.13666666666666666,1,0.0,0.326,25.86,38.95925846591503,0.8193317700000887,0.0,0.05333333333333334,0.09666666666666666,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,9,300,0.958629380166639,0.9120441650016233,0.10333333333333333,0.19,2,0.0,0.30933333333333335,25.706666666666667,39.464092940357375,0.768629380166639,0.0,0.1,0.10333333333333333,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,10,300,0.956779176168007,0.9099551410953253,0.09333333333333334,0.13,1,0.0,0.326,26.173333333333332,38.96196127924591,0.8267791761680069,0.0,0.04,0.09333333333333334,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,11,300,0.9583629302628359,0.913546932580507,0.08666666666666667,0.09666666666666666,1,0.0,0.3333333333333333,25.606666666666666,40.216147602885954,0.8616962635961692,0.0,0.01,0.08666666666666667,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,12,300,0.9533557539532493,0.9135609216016302,0.09666666666666666,0.14666666666666667,1,0.0,0.31466666666666665,26.17,40.14510986456257,0.8066890872865828,0.0,0.056666666666666664,0.09666666666666666,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,13,300,0.9583363693681629,0.9132351985076107,0.06666666666666667,0.13666666666666666,1,0.0,0.324,25.783333333333335,40.768651039229205,0.8216697027014964,0.0,0.08,0.06666666666666667,0.0,0.0,0.0,phi_id
backhaul,shield_repair,naive,loo,radioml,14,300,0.9560256328138321,0.9139431651657652,0.11333333333333333,0.18,1,0.0,0.3373333333333333,25.963333333333335,41.643716328083784,0.776025632813832,0.0,0.08,0.11333333333333333,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,0,300,0.9911327990578758,0.9780456350774434,0.14,0.20666666666666667,1,0.0,0.3426666666666667,26.926666666666666,41.97463176453112,0.7844661323912091,0.0,0.07,0.15,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,1,300,0.9911894685546584,0.9739937797449136,0.10666666666666667,0.17,1,0.0,0.3293333333333333,26.64,40.41261561804296,0.8211894685546585,0.0,0.05,0.12666666666666668,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,2,300,0.9903202773516828,0.9739958562214254,0.14,0.22666666666666666,1,0.0,0.3526666666666667,26.803333333333335,43.34651043149351,0.7636536106850161,0.0,0.08666666666666667,0.14,0.0,0.0,0.0,phi_id
compromised_xapp,shield_repair,naive,loo,radioml,3,300,0.9913281256068323,0.9739999593601161,0.13666666666666666,0.20333333333333334,1,0.0,0.35933333333333334,26.89666666666667,41.71331555234828,0.787994792273499,0.0,0.06666666666666667,0.14666666666666667,0.0,0.0,0.0,phi_id
