scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,compliant_available_rate,h_starve,h_therm,ceiling_dbm
backhaul,shield_repair,adaptive,phi,radioml,0,300,0.9517677144705367,0.8960768486587365,0.0,0.20666666666666667,1,0.0,0.0,27.1,46.382232736224566,0.7451010478038701,0.0,0.20666666666666667,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,1,300,0.9541031859162087,0.8960778633887291,0.0,0.08333333333333333,3,0.0,0.0,27.49,49.12479412349546,0.8707698525828753,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,2,300,0.950574393736095,0.8960787344575369,0.0,0.12666666666666668,1,0.0,0.0,27.45,51.540656347072385,0.8239077270694283,0.0,0.12666666666666668,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,3,300,0.9558926897591383,0.8960791356995588,0.0,0.25666666666666665,3,0.0,0.0,27.19,41.60485379447235,0.6992260230924716,0.0,0.25666666666666665,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,4,300,0.9544289413085225,0.896078694306652,0.0,0.13,1,0.0,0.0,27.26,45.12057036638306,0.8244289413085224,0.0,0.13,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,5,300,0.9513538789366265,0.8960765529622724,0.0,0.13666666666666666,1,0.0,0.0,27.44,47.98072674413256,0.8146872122699599,0.0,0.13666666666666666,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,6,300,0.9544503532246138,0.8960793862919855,0.0,0.14333333333333334,2,0.0,0.0,27.01,46.22030944503086,0.8111170198912806,0.0,0.14333333333333334,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,7,300,0.9522998982243536,0.8960789498398155,0.0,0.13666666666666666,1,0.0,0.0,27.52,49.3292560173782,0.8156332315576869,0.0,0.13666666666666666,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,8,300,0.952825821543824,0.8960779483006479,0.0,0.08333333333333333,1,0.0,0.0,27.42,46.343054938279835,0.8694924882104906,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,9,300,0.9526366046007221,0.896073360608238,0.0,0.06,1,0.0,0.0,27.08,51.45842148913542,0.8926366046007221,0.0,0.06,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,10,300,0.9529584890600798,0.8960781225160096,0.0,0.08666666666666667,1,0.0,0.0,27.53,47.9801652768729,0.8662918223934132,0.0,0.08666666666666667,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,11,300,0.9538554407046553,0.8960790613519872,0.0,0.08666666666666667,1,0.0,0.0,27.32,44.27358085673434,0.8671887740379884,0.0,0.08666666666666667,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,12,300,0.9568807184328523,0.8960793355087971,0.0,0.19666666666666666,1,0.0,0.0,27.45,48.33679505290967,0.7602140517661857,0.0,0.19666666666666666,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,13,300,0.9515544375123978,0.8960791468727872,0.0,0.2,1,0.0,0.0,27.29,48.21840651402478,0.7515544375123976,0.0,0.2,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,14,300,0.9540127439582071,0.896079273683406,0.0,0.10666666666666667,1,0.0,0.0,27.2,43.32407482232494,0.8473460772915404,0.0,0.10666666666666667,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,15,300,0.9559298556357493,0.8960787914978882,0.0,0.06666666666666667,1,0.0,0.0,27.15,44.80764062297609,0.8892631889690826,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,16,300,0.9498000625732107,0.896058898997973,0.0,0.11666666666666667,2,0.0,0.0,27.43,46.825416052281696,0.833133395906544,0.0,0.11666666666666667,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,17,300,0.9543764675837021,0.8960795546874674,0.0,0.07,1,0.0,0.0,27.42,43.23257959680861,0.8843764675837021,0.0,0.07,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,18,300,0.9547768759185935,0.8960784259877521,0.0,0.14,1,0.0,0.0,27.27,48.39479474672772,0.8147768759185935,0.0,0.14,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,19,300,0.9547260092715355,0.8960791790347101,0.0,0.06333333333333334,2,0.0,0.0,27.33,47.822113074892165,0.8913926759382022,0.0,0.06333333333333334,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,20,300,0.9546855515436206,0.8960788109681832,0.0,0.11333333333333333,1,0.0,0.0,27.45,49.065813541983914,0.8413522182102873,0.0,0.11333333333333333,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,21,300,0.9519340329108879,0.8960776899071423,0.0,0.13,1,0.0,0.0,27.24,48.23332199070694,0.8219340329108878,0.0,0.13,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,22,300,0.955982642284052,0.896078209154137,0.0,0.09,1,0.0,0.0,27.12,43.17693078203948,0.8659826422840522,0.0,0.09,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,23,300,0.9530116746492521,0.8960723244023623,0.0,0.14666666666666667,1,0.0,0.0,27.21,45.10766735460939,0.8063450079825853,0.0,0.14666666666666667,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,24,300,0.9550378018625205,0.8960793744975881,0.0,0.16666666666666666,1,0.0,0.0,27.28,42.89509559522172,0.7883711351958539,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,25,300,0.9504430330752563,0.896078909249229,0.0,0.05,1,0.0,0.0,27.39,46.062196047767166,0.9004430330752564,0.0,0.05,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,26,300,0.9558703533575219,0.8960789742233483,0.0,0.07666666666666666,1,0.0,0.0,27.24,42.904537734375594,0.8792036866908554,0.0,0.07666666666666666,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,27,300,0.954763686561833,0.8960793398486574,0.0,0.10666666666666667,1,0.0,0.0,27.16,42.73275715793152,0.8480970198951664,0.0,0.10666666666666667,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,28,300,0.9516638613977075,0.8960786894343258,0.0,0.18666666666666668,1,0.0,0.0,27.28,47.008599590544236,0.764997194731041,0.0,0.18666666666666668,0.0,0.0,1.0,0.0,0.0,29.0
backhaul,shield_repair,adaptive,phi,radioml,29,300,0.952915092628978,0.8960787978510971,0.0,0.16666666666666666,1,0.0,0.0,27.34,47.08154274333468,0.7862484259623115,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,0,300,0.9800200540074188,0.9739225275920731,0.0,0.43333333333333335,1,0.0,0.0,28.39,45.249303335409905,0.5466867206740854,0.0,0.16333333333333333,0.36666666666666664,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,1,300,0.9823931233059507,0.9739845522626699,0.0,0.47,1,0.0,0.0,28.34,48.026055532479695,0.5123931233059508,0.0,0.13333333333333333,0.41,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,2,300,0.9827217950954472,0.9739407743445816,0.0,0.51,1,0.0,0.0,28.43,49.025096635100205,0.4727217950954473,0.0,0.21,0.42,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,3,300,0.9828821683535715,0.9739233792557299,0.0,0.51,1,0.0,0.0,28.44,46.30788437135624,0.47288216835357144,0.0,0.17,0.4166666666666667,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,4,300,0.9808446519776364,0.9739513277343177,0.0,0.5066666666666667,1,0.0,0.0,28.33,46.70364729766209,0.4741779853109697,0.0,0.21333333333333335,0.37333333333333335,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,5,300,0.9826037151668587,0.9738693385417878,0.0,0.51,1,0.0,0.0,28.38,47.197174099396264,0.47260371516685873,0.0,0.24333333333333335,0.38666666666666666,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,6,300,0.9814408096819638,0.973817061190866,0.0,0.44666666666666666,1,0.0,0.0,28.28,47.779959950632026,0.5347741430152971,0.0,0.14333333333333334,0.4,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,7,300,0.98334536045919,0.9739875782602376,0.0,0.45666666666666667,1,0.0,0.0,28.33,47.16152115498439,0.5266786937925233,0.0,0.18,0.37333333333333335,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,8,300,0.9825051368309154,0.9739168260636916,0.0,0.5066666666666667,1,0.0,0.0,28.47,47.71156980561109,0.4758384701642488,0.0,0.22666666666666666,0.38333333333333336,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,9,300,0.9816018980279136,0.9739527715104122,0.0,0.47333333333333333,1,0.0,0.0,28.35,47.361768073381036,0.5082685646945804,0.0,0.12333333333333334,0.43,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,10,300,0.9806066764459278,0.9739794404468978,0.0,0.4766666666666667,1,0.0,0.0,28.41,42.21554581584882,0.5039400097792611,0.0,0.16,0.41333333333333333,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,11,300,0.9807503771290413,0.9738899059816548,0.0,0.49333333333333335,1,0.0,0.0,28.47,48.40287741595732,0.4874170437957078,0.0,0.23,0.39,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,12,300,0.9822792434952354,0.9738165105587633,0.0,0.53,1,0.0,0.0,28.46,50.731585106216784,0.4522792434952355,0.0,0.30666666666666664,0.36666666666666664,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,13,300,0.9827093764277701,0.9739463496196726,0.0,0.52,1,0.0,0.0,28.27,43.90973147480189,0.46270937642777016,0.0,0.27,0.4033333333333333,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,14,300,0.9819667770974867,0.9738832446541753,0.0,0.5133333333333333,1,0.0,0.0,28.49,46.01108901589948,0.4686334437641534,0.0,0.15333333333333332,0.4166666666666667,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,15,300,0.9823797084195176,0.9739630578782241,0.0,0.53,1,0.0,0.0,28.59,46.77679741845842,0.4523797084195175,0.0,0.32,0.3566666666666667,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,16,300,0.9829913617243374,0.973985564306595,0.0,0.49666666666666665,1,0.0,0.0,28.44,45.66402468226346,0.4863246950576708,0.0,0.20666666666666667,0.4033333333333333,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,17,300,0.9820009253580565,0.973889423746931,0.0,0.4666666666666667,1,0.0,0.0,28.51,46.89210476517774,0.51533425869139,0.0,0.14,0.4033333333333333,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,18,300,0.9830408731023775,0.9739792494854512,0.0,0.5033333333333333,1,0.0,0.0,28.39,45.30984852785458,0.47970753976904434,0.0,0.24,0.39666666666666667,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,19,300,0.9830154125645477,0.9739686043124435,0.0,0.4866666666666667,1,0.0,0.0,28.44,49.08559157651944,0.49634874589788097,0.0,0.19666666666666666,0.37333333333333335,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,20,300,0.9813264493006234,0.9738116076548484,0.0,0.5166666666666667,1,0.0,0.0,28.42,47.93338827342846,0.4646597826339569,0.0,0.21333333333333335,0.38666666666666666,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,21,300,0.9823026407705447,0.9739717576159383,0.0,0.46,1,0.0,0.0,28.23,39.804885864929595,0.5223026407705447,0.0,0.2,0.36,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,22,300,0.9831228227359952,0.9739938246699527,0.0,0.4533333333333333,1,0.0,0.0,28.17,41.76530191030995,0.5297894894026619,0.0,0.2,0.3433333333333333,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,23,300,0.9809487850468368,0.9738377361467749,0.0,0.44666666666666666,1,0.0,0.0,28.36,44.77738608216614,0.5342821183801701,0.0,0.16333333333333333,0.37333333333333335,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,24,300,0.9820256650768859,0.9738508093944854,0.0,0.5033333333333333,1,0.0,0.0,28.33,46.27804186355194,0.4786923317435527,0.0,0.18666666666666668,0.4166666666666667,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,25,300,0.9824674902780824,0.9739790324508467,0.0,0.56,1,0.0,0.0,28.44,44.83201605185886,0.42246749027808234,0.0,0.31666666666666665,0.4,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,26,300,0.9831029560013304,0.973973588200063,0.0,0.44333333333333336,1,0.0,0.0,28.34,44.888971341437596,0.539769622667997,0.0,0.12333333333333334,0.39,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,27,300,0.9818865042185697,0.9739581659016012,0.0,0.48,1,0.0,0.0,28.45,46.49381107469387,0.5018865042185697,0.0,0.16666666666666666,0.36333333333333334,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,28,300,0.982698338561341,0.9738945163150817,0.0,0.4266666666666667,1,0.0,0.0,28.21,43.2087965036053,0.5560316718946745,0.0,0.12333333333333334,0.3933333333333333,0.0,1.0,0.0,0.0,29.0
compromised_xapp,shield_repair,adaptive,phi,radioml,29,300,0.9814973286995666,0.9739799797876205,0.0,0.45666666666666667,2,0.0,0.0,28.34,47.31439733112749,0.5248306620329,0.0,0.18,0.4066666666666667,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,0,300,0.9474725022804837,0.8835389050320515,0.0,0.5966666666666667,1,0.0,0.0,28.52,47.49693742132677,0.350805835613817,0.0,0.2866666666666667,0.47333333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,1,300,0.9370583088995886,0.8896595484120096,0.0,0.5966666666666667,2,0.0,0.0,28.45,49.37628279519624,0.34039164223292195,0.0,0.2733333333333333,0.47,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,2,300,0.9428357607142019,0.8736839831014125,0.0,0.6366666666666667,1,0.0,0.0,28.47,45.7990239696222,0.3061690940475354,0.0,0.23666666666666666,0.49666666666666665,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,3,300,0.9432924199327662,0.8785120929818335,0.0,0.6,1,0.0,0.0,28.5,47.93488601866704,0.3432924199327664,0.0,0.2966666666666667,0.5033333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,4,300,0.9444931514163066,0.8934964609622725,0.0,0.5666666666666667,1,0.0,0.0,28.35,40.63734584737512,0.37782648474964,0.0,0.18333333333333332,0.5,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,5,300,0.9321425491672092,0.8589010184795756,0.0,0.53,1,0.0,0.0,28.42,43.41243604951183,0.40214254916720943,0.0,0.20333333333333334,0.48,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,6,300,0.9453456181005518,0.8887391923359957,0.0,0.5866666666666667,2,0.0,0.0,28.47,49.799801586570005,0.3586789514338851,0.0,0.18333333333333332,0.48333333333333334,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,7,300,0.9476642504244925,0.8940836359061092,0.0,0.62,2,0.0,0.0,28.62,47.228106356052365,0.32766425042449254,0.0,0.21,0.5133333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,8,300,0.9474932980550621,0.8918568289266459,0.0,0.5833333333333334,3,0.0,0.0,28.47,45.7839065488424,0.36415996472172857,0.0,0.21,0.5233333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,9,300,0.9440633250681355,0.8824461985919435,0.0,0.5566666666666666,1,0.0,0.0,28.43,41.259995686711044,0.38739665840146875,0.0,0.21333333333333335,0.48333333333333334,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,10,300,0.949422051989935,0.8944676389075304,0.0,0.5766666666666667,2,0.0,0.0,28.51,47.24747854159285,0.3727553853232684,0.0,0.22,0.44333333333333336,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,11,300,0.9451028164656173,0.8746951299886097,0.0,0.58,1,0.0,0.0,28.54,46.35744023082477,0.36510281646561726,0.0,0.23,0.5033333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,12,300,0.9385959214431159,0.8709741512016405,0.0,0.5766666666666667,1,0.0,0.0,28.52,47.03291678671874,0.36192925477644916,0.0,0.21,0.5033333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,13,300,0.9407929886136737,0.8674711234843697,0.0,0.58,2,0.0,0.0,28.47,48.257938264772875,0.36079298861367354,0.0,0.16666666666666666,0.52,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,14,300,0.9424923086060751,0.8846982517718744,0.0,0.58,2,0.0,0.0,28.63,48.644084343070034,0.3624923086060751,0.0,0.22333333333333333,0.47333333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,15,300,0.9520524566977077,0.8932584235827881,0.0,0.6133333333333333,1,0.0,0.0,28.6,45.21602418432114,0.3387191233643745,0.0,0.21,0.4866666666666667,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,16,300,0.9502341692621227,0.890072332079114,0.0,0.55,1,0.0,0.0,28.6,50.99887949810568,0.4002341692621228,0.0,0.20333333333333334,0.48,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,17,300,0.94166349738701,0.8424653760758226,0.0,0.5933333333333334,2,0.0,0.0,28.66,49.31927066387365,0.34833016405367667,0.0,0.2,0.49666666666666665,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,18,300,0.9421194536801984,0.8583761465403537,0.0,0.5633333333333334,3,0.0,0.0,28.55,46.060224718935906,0.3787861203468651,0.0,0.20666666666666667,0.49333333333333335,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,19,300,0.9463128630724312,0.8870884360936608,0.0,0.62,1,0.0,0.0,28.56,47.99415974294422,0.32631286307243135,0.0,0.23,0.5333333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,20,300,0.9409785173655781,0.8936901134432172,0.0,0.6233333333333333,1,0.0,0.0,28.53,49.2878903097274,0.3176451840322448,0.0,0.25333333333333335,0.48333333333333334,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,21,300,0.9530577282173374,0.8928209412880574,0.0,0.6066666666666667,1,0.0,0.0,28.46,47.12497775453963,0.3463910615506706,0.0,0.19666666666666666,0.48333333333333334,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,22,300,0.9444112203431534,0.8829186277115685,0.0,0.62,3,0.0,0.0,28.42,49.1459594378684,0.32441122034315345,0.0,0.17333333333333334,0.5433333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,23,300,0.9485687183156495,0.8893363344964156,0.0,0.59,2,0.0,0.0,28.52,49.19680103841255,0.35856871831564957,0.0,0.22666666666666666,0.49333333333333335,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,24,300,0.9418872630935013,0.881353705676513,0.0,0.56,1,0.0,0.0,28.36,48.69841823031691,0.38188726309350146,0.0,0.2,0.47,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,25,300,0.9449858611224795,0.8940178530635032,0.0,0.55,1,0.0,0.0,28.46,48.29362359508124,0.39498586112247946,0.0,0.17333333333333334,0.46,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,26,300,0.9473326145276758,0.8890835929690847,0.0,0.63,1,0.0,0.0,28.49,44.94132077464432,0.3173326145276757,0.0,0.26666666666666666,0.5,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,27,300,0.9306518291923116,0.8595787000572098,0.0,0.5966666666666667,3,0.0,0.0,28.54,45.5020108446723,0.333985162525645,0.0,0.24333333333333335,0.49666666666666665,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,28,300,0.944569966469302,0.8736983255827261,0.0,0.54,1,0.0,0.0,28.37,48.35455731621959,0.40456996646930204,0.0,0.18333333333333332,0.4633333333333333,0.0,1.0,0.0,0.0,29.0
compound,shield_repair,adaptive,phi,radioml,29,300,0.9403629468358565,0.8776005235094767,0.0,0.5866666666666667,2,0.0,0.0,28.5,48.68639572479411,0.35369628016918975,0.0,0.22,0.47333333333333333,0.0,1.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,0,300,0.967640670331934,0.8863102032158985,0.0,0.18,1,0.0,0.0,29.0,53.33333333333332,0.787640670331934,0.0,0.18,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,1,300,0.9711418090898511,0.8801645189300361,0.0,0.31333333333333335,2,0.0,0.0,29.0,53.33333333333332,0.6578084757565178,0.0,0.31333333333333335,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,2,300,0.9688681627041201,0.8760413441225537,0.0,0.11333333333333333,1,0.0,0.0,29.0,53.33333333333332,0.8555348293707868,0.0,0.11333333333333333,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,3,300,0.9730178701819997,0.8827552383728912,0.0,0.14333333333333334,1,0.0,0.0,29.0,53.33333333333332,0.8296845368486663,0.0,0.14333333333333334,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,4,300,0.9669894841576858,0.8721796212247057,0.0,0.11,1,0.0,0.0,29.0,53.33333333333332,0.8569894841576858,0.0,0.11,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,5,300,0.9762174668415804,0.9008675966396646,0.0,0.07666666666666666,1,0.0,0.0,29.0,53.33333333333332,0.8995508001749137,0.0,0.07666666666666666,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,6,300,0.9705812390116276,0.8795944825053015,0.0,0.18666666666666668,2,0.0,0.0,29.0,53.33333333333332,0.7839145723449611,0.0,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,7,300,0.9718032885705337,0.8689107374370006,0.0,0.12,1,0.0,0.0,29.0,53.33333333333332,0.8518032885705337,0.0,0.12,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,8,300,0.9708155615634382,0.8805043586472202,0.0,0.2733333333333333,1,0.0,0.0,29.0,53.33333333333332,0.6974822282301049,0.0,0.2733333333333333,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,9,300,0.9702749134182178,0.8764410646896387,0.0,0.12666666666666668,1,0.0,0.0,29.0,53.33333333333332,0.8436082467515511,0.0,0.12666666666666668,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,10,300,0.9707434933281581,0.8656465061408358,0.0,0.12,1,0.0,0.0,29.0,53.33333333333332,0.8507434933281582,0.0,0.12,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,11,300,0.970841553423215,0.8751003069525676,0.0,0.17,1,0.0,0.0,29.0,53.33333333333332,0.800841553423215,0.0,0.17,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,12,300,0.9730232219125758,0.8833148292283372,0.0,0.13666666666666666,1,0.0,0.0,29.0,53.33333333333332,0.8363565552459092,0.0,0.13666666666666666,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,13,300,0.9728537565957406,0.8813209711889329,0.0,0.17666666666666667,1,0.0,0.0,29.0,53.33333333333332,0.7961870899290738,0.0,0.17666666666666667,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,14,300,0.970923823641269,0.8841056481890615,0.0,0.17666666666666667,1,0.0,0.0,29.0,53.33333333333332,0.7942571569746023,0.0,0.17666666666666667,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,15,300,0.9713555253112748,0.8767485504674275,0.0,0.19666666666666666,1,0.0,0.0,29.0,53.33333333333332,0.774688858644608,0.0,0.19666666666666666,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,16,300,0.9694215347705077,0.8673768265640874,0.0,0.09333333333333334,1,0.0,0.0,29.0,53.33333333333332,0.8760882014371745,0.0,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,17,300,0.9682447167451624,0.8681411487038487,0.0,0.24,2,0.0,0.0,29.0,53.33333333333332,0.7282447167451624,0.0,0.24,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,18,300,0.9697541436681314,0.8716160380049477,0.0,0.15666666666666668,1,0.0,0.0,29.0,53.33333333333332,0.8130874770014648,0.0,0.15666666666666668,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,19,300,0.9714445753203188,0.8789181122737078,0.0,0.15333333333333332,1,0.0,0.0,29.0,53.33333333333332,0.8181112419869854,0.0,0.15333333333333332,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,20,300,0.9732498338923945,0.8917395795906207,0.0,0.15,1,0.0,0.0,29.0,53.33333333333332,0.8232498338923946,0.0,0.15,0.0,0.0,0.0,0.0,0.0,29.0
narrowband,structured,naive,phi,radioml,21,300,0.9631919252484342,0.8358111649755453,0.0,0.10666666666666667,1,0.0,0.0,29.0,53.33333333333332,0.8565252585817675,0.0,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,29.0
