scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm,twin
compound,shield_filter,naive,phi,radioml,16,300,0.7859497132459369,0.00124771362341423,0.0,0.21333333333333335,6,0.06666666666666667,0.0,26.096666666666668,41.46375205456554,0.5726163799126037,0.0,0.03,0.18666666666666668,0.0,0.0,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,17,300,0.724588338802832,0.0004613836699875906,0.0,0.17666666666666667,2,0.14,0.0,25.333333333333332,38.505916937400606,0.5479216721361653,0.0,0.04666666666666667,0.13,0.0,0.006666666666666667,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,18,300,0.7499435275096188,0.00044427277075521053,0.0,0.17,1,0.1,0.0,25.67,43.39069027963485,0.5799435275096186,0.0,0.03,0.15,0.0,0.01,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,19,300,0.7649308536427889,0.0018229955337644022,0.0,0.21333333333333335,2,0.08333333333333333,0.0,26.183333333333334,40.49590158495648,0.5515975203094556,0.0,0.06333333333333334,0.16666666666666666,0.0,0.0,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,20,300,0.7646959959990448,0.0010612729783663103,0.0,0.25,1,0.09333333333333334,0.0,25.80666666666667,41.718177984884015,0.5146959959990448,0.0,0.08,0.20333333333333334,0.0,0.0,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,21,300,0.7759315220023403,0.0006644255077042448,0.0,0.25,2,0.08,0.0,25.873333333333335,40.47815526250293,0.5259315220023403,0.0,0.07333333333333333,0.2,0.0,0.0,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,22,300,0.7483211027727678,0.0007047556858878214,0.0,0.22,2,0.13,0.0,25.596666666666668,40.732924767684544,0.5283211027727678,0.0,0.09333333333333334,0.15666666666666668,0.0,0.006666666666666667,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,23,300,0.7466820665887549,0.000507341773514828,0.0,0.22,1,0.09333333333333334,0.0,25.803333333333335,38.152118834470095,0.5266820665887549,0.0,0.06666666666666667,0.18333333333333332,0.0,0.0,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,24,300,0.750978892407039,0.000984986325604287,0.0,0.21666666666666667,2,0.09666666666666666,0.0,25.793333333333333,40.33952473728359,0.5343122257403722,0.0,0.02666666666666667,0.19666666666666666,0.0,0.0033333333333333335,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,25,300,0.7322909531326366,0.0005041960637831355,0.0,0.20666666666666667,3,0.1,0.0,25.52,38.12874219749335,0.5256242864659699,0.0,0.07,0.15666666666666668,0.0,0.006666666666666667,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,26,300,0.7738178784809222,0.0008002305249674758,0.0,0.27,4,0.06666666666666667,0.0,26.04,44.25194932138798,0.5038178784809222,0.0,0.09333333333333334,0.20333333333333334,0.0,0.0,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,27,300,0.7392523316398323,0.0006479218632560973,0.0,0.15333333333333332,1,0.11666666666666667,0.0,25.713333333333335,46.745211789212945,0.585918998306499,0.0,0.02,0.13666666666666666,0.0,0.0033333333333333335,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,28,300,0.7355312341169941,0.0007529569310473493,0.0,0.2,1,0.11,0.0,25.60333333333333,40.3509786241441,0.535531234116994,0.0,0.04,0.18666666666666668,0.0,0.006666666666666667,0.0,perception_aware
compound,shield_filter,naive,phi,radioml,29,300,0.7750249033571395,0.0008146748005326945,0.0,0.25333333333333335,2,0.07666666666666666,0.0,25.97,38.649656429643834,0.5216915700238062,0.0,0.04,0.23666666666666666,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,0,300,0.9308247579565735,0.7510880377962541,0.0,0.36,1,0.0,0.5233333333333333,27.44333333333333,39.12806453936193,0.5708247579565734,0.0,0.08666666666666667,0.32666666666666666,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,1,300,0.9402578019851611,0.8591731637175003,0.0,0.4,1,0.0,0.5553333333333333,27.39666666666667,40.00036672305093,0.540257801985161,0.0,0.056666666666666664,0.37,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,2,300,0.9318622943078017,0.7767294945547761,0.0,0.4066666666666667,1,0.0,0.5386666666666666,27.65,43.90709658433009,0.5251956276411349,0.0,0.07333333333333333,0.36,0.0,0.0,0.006666666666666667,perception_aware
compound,shield_repair,naive,phi,radioml,3,300,0.9193675245077191,0.7145437591301826,0.0,0.39,1,0.0,0.5373333333333333,27.346666666666668,39.01163691899736,0.5293675245077191,0.0,0.11666666666666667,0.32666666666666666,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,4,300,0.9254897845107078,0.7774755537753382,0.0,0.4166666666666667,2,0.0,0.5326666666666666,27.366666666666667,36.846236270066534,0.5088231178440412,0.0,0.16333333333333333,0.34,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,5,300,0.9421028038379375,0.8603082979459079,0.0,0.39,1,0.0,0.5413333333333333,27.436666666666667,35.70735269135838,0.5521028038379376,0.0,0.18,0.2966666666666667,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,6,300,0.9206809205943036,0.7111059790997482,0.0,0.43333333333333335,1,0.0,0.5366666666666666,27.593333333333334,43.97438973901479,0.4873475872609704,0.0,0.16333333333333333,0.3466666666666667,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,7,300,0.9275740367015294,0.7613880105085533,0.0,0.3933333333333333,1,0.0,0.5333333333333333,27.533333333333335,43.76354478134183,0.5342407033681961,0.0,0.13666666666666666,0.31666666666666665,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,8,300,0.9255592379823921,0.7511996826759803,0.0,0.44666666666666666,2,0.0,0.56,27.513333333333332,42.165643195600076,0.4788925713157255,0.0,0.2,0.33666666666666667,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,9,300,0.9258896252672597,0.7794057454267126,0.0,0.4166666666666667,1,0.0,0.5513333333333333,27.453333333333333,39.44267154104493,0.5092229586005931,0.0,0.13333333333333333,0.38,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,10,300,0.9285561088797033,0.7703550771602847,0.0,0.4066666666666667,1,0.0,0.55,27.46,39.81391400895546,0.5218894422130366,0.0,0.1,0.33,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,11,300,0.934984134095812,0.7771131925832386,0.0,0.44,1,0.0,0.53,27.483333333333334,45.25185702213723,0.4949841340958121,0.0,0.13666666666666666,0.36666666666666664,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,12,300,0.9188329438503471,0.7709647209463805,0.0,0.35,1,0.0,0.5213333333333333,27.5,42.19453918522085,0.5688329438503472,0.0,0.08,0.29,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,13,300,0.921612688904256,0.7778823610578981,0.0,0.41,3,0.0,0.5573333333333333,27.406666666666666,41.16368798521557,0.5116126889042559,0.0,0.11333333333333333,0.34,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,14,300,0.9193117518443021,0.70785556379605,0.0,0.5033333333333333,2,0.0,0.538,27.52,43.81898526078779,0.4159784185109688,0.0,0.19,0.37666666666666665,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,15,300,0.9276982209747856,0.7788627658069213,0.0,0.41333333333333333,2,0.0,0.5233333333333333,27.38,39.950400968088964,0.5143648876414523,0.0,0.07333333333333333,0.3566666666666667,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,16,300,0.9311150268736096,0.8040250843535138,0.0,0.39666666666666667,3,0.0,0.5273333333333333,27.51,46.212659701830546,0.5344483602069429,0.0,0.08666666666666667,0.34,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,17,300,0.9076719588536886,0.516235067642888,0.0,0.4,2,0.0,0.556,27.506666666666668,41.40148399414133,0.5076719588536885,0.0,0.11666666666666667,0.31333333333333335,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,18,300,0.9139517217399483,0.7149125742200274,0.0,0.36666666666666664,1,0.0,0.534,27.6,42.079382459399326,0.5472850550732816,0.0,0.06666666666666667,0.33,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,19,300,0.9302091610715721,0.7779342634200045,0.0,0.42333333333333334,2,0.0,0.5473333333333333,27.85333333333333,40.85126465203337,0.5068758277382388,0.0,0.14,0.33,0.0,0.0,0.016666666666666666,perception_aware
compound,shield_repair,naive,phi,radioml,20,300,0.9296471959374456,0.7616346973846022,0.0,0.42,1,0.0,0.5406666666666666,27.57,41.789671284493494,0.5096471959374456,0.0,0.14333333333333334,0.3566666666666667,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,21,300,0.916661805915946,0.7278229568371918,0.0,0.44666666666666666,2,0.0,0.5426666666666666,27.456666666666667,41.35496290523508,0.46999513924927927,0.0,0.15666666666666668,0.3466666666666667,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,22,300,0.9293451709136068,0.7523920214524118,0.0,0.4633333333333333,2,0.0,0.5406666666666666,27.47,40.988122252190095,0.4660118375802734,0.0,0.21666666666666667,0.35333333333333333,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,23,300,0.9253302780185326,0.791323313864631,0.0,0.42,1,0.0,0.5433333333333333,27.213333333333335,38.13109527613092,0.5053302780185325,0.0,0.14,0.3466666666666667,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,24,300,0.9213885211563073,0.7739079407005192,0.0,0.4033333333333333,1,0.0,0.534,27.57,40.565680007303506,0.5180551878229741,0.0,0.1,0.33666666666666667,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,25,300,0.9250243915436994,0.7156049172316715,0.0,0.42333333333333334,3,0.0,0.5493333333333333,27.356666666666666,43.83219377608959,0.5016910582103662,0.0,0.13333333333333333,0.3433333333333333,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,26,300,0.9210013633520083,0.75345118593181,0.0,0.45666666666666667,2,0.0,0.5313333333333333,27.43,47.32640537190985,0.46433469668534155,0.0,0.17333333333333334,0.3433333333333333,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,27,300,0.9255668963284392,0.7769944839191311,0.0,0.3433333333333333,1,0.0,0.5426666666666666,27.593333333333334,46.13380020130048,0.582233562995106,0.0,0.07,0.3,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,28,300,0.9349149418041354,0.8407868747804252,0.0,0.41333333333333333,1,0.0,0.5593333333333333,27.493333333333332,38.203660793638065,0.5215816084708018,0.0,0.11666666666666667,0.36,0.0,0.0,0.0,perception_aware
compound,shield_repair,naive,phi,radioml,29,300,0.9305384221308914,0.7765065197205329,0.0,0.42,1,0.0,0.5166666666666667,27.74,42.70325803881456,0.5105384221308914,0.0,0.07666666666666666,0.38,0.0,0.0,0.0,perception_aware
narrowband,greedy_twin,naive,phi,radioml,0,300,0.9879142410004745,0.9739999999576865,0.21666666666666667,0.27,1,0.0,0.0,26.67,37.12726996838054,0.7179142410004746,0.09333333333333334,0.14333333333333334,0.08666666666666667,0.0,0.0,0.0,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,1,300,0.991384178777654,0.9798954577588974,0.18333333333333332,0.23666666666666666,1,0.0,0.0,26.74,51.50857276765325,0.7547175121109874,0.07666666666666666,0.11666666666666667,0.06,0.0,0.0,0.023333333333333334,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,2,300,0.9914956921992537,0.9833461244761649,0.22,0.31,1,0.0,0.0,27.163333333333334,41.11366060575672,0.6814956921992538,0.08,0.17333333333333334,0.06333333333333334,0.0,0.0,0.06,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,3,300,0.9918454416492117,0.9853622162794051,0.18333333333333332,0.23,1,0.0,0.0,26.826666666666668,47.029837703938526,0.7618454416492118,0.06333333333333334,0.14,0.043333333333333335,0.0,0.0,0.006666666666666667,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,4,300,0.9913276903628471,0.9812887149510968,0.24333333333333335,0.29,1,0.0,0.0,26.96,46.54541904459355,0.701327690362847,0.06666666666666667,0.11666666666666667,0.12666666666666668,0.0,0.0,0.03,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,5,300,0.9905215762297208,0.9739999993479302,0.23,0.3,1,0.0,0.0,26.85333333333333,36.040878158190395,0.6905215762297209,0.11,0.13666666666666666,0.09,0.0,0.0,0.056666666666666664,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,6,300,0.9876391575521473,0.9803290981155012,0.17,0.20666666666666667,1,0.0,0.0,26.563333333333333,41.218259406820806,0.7809724908854807,0.06666666666666667,0.09666666666666666,0.06333333333333334,0.0,0.0,0.013333333333333334,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,7,300,0.9919981168841142,0.9859597314300426,0.23,0.31333333333333335,1,0.0,0.0,27.22,42.012172358883184,0.678664783550781,0.06666666666666667,0.15333333333333332,0.06666666666666667,0.0,0.0,0.07,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,8,300,0.9909197518025818,0.9739998584430145,0.23,0.2866666666666667,1,0.0,0.0,27.336666666666666,42.179841390284494,0.7042530851359152,0.08,0.17,0.06666666666666667,0.0,0.0,0.04,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,9,300,0.9913117088820275,0.9851423444224248,0.25,0.31666666666666665,1,0.0,0.0,27.036666666666665,46.210031642072,0.6746450422153608,0.09666666666666666,0.14,0.07666666666666666,0.0,0.0,0.08,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,10,300,0.991651427977946,0.9739999527235773,0.20666666666666667,0.25666666666666665,1,0.0,0.0,26.906666666666666,42.866934187731275,0.7349847613112794,0.07666666666666666,0.11666666666666667,0.08,0.0,0.0,0.006666666666666667,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,11,300,0.9906067653330297,0.9836631955601045,0.18333333333333332,0.23666666666666666,1,0.0,0.0,26.77,41.709739170185074,0.7539400986663629,0.07333333333333333,0.13,0.04,0.0,0.0,0.006666666666666667,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,12,300,0.9918960228824804,0.9780193419900998,0.20333333333333334,0.2733333333333333,1,0.0,0.0,27.203333333333333,48.797020475946496,0.7185626895491469,0.09,0.17333333333333334,0.043333333333333335,0.0,0.0,0.043333333333333335,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,13,300,0.9920652591099363,0.9856355973543316,0.20333333333333334,0.26666666666666666,1,0.0,0.0,26.89666666666667,46.81712651889901,0.7253985924432694,0.07666666666666666,0.14333333333333334,0.06666666666666667,0.0,0.0,0.02666666666666667,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,14,300,0.9916983560887581,0.9815207654247952,0.18666666666666668,0.22,1,0.0,0.0,26.89666666666667,43.66957069880611,0.7716983560887583,0.056666666666666664,0.11,0.08,0.0,0.0,0.016666666666666666,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,15,300,0.9914043122022569,0.9739990496772845,0.21,0.2633333333333333,1,0.0,0.0,27.06,42.91684685918454,0.7280709788689235,0.06666666666666667,0.12333333333333334,0.07333333333333333,0.0,0.0,0.07666666666666666,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,16,300,0.9910901813724873,0.9840539181962237,0.19666666666666666,0.21333333333333335,1,0.0,0.0,26.716666666666665,41.06203457349863,0.7777568480391541,0.07,0.09666666666666666,0.08,0.0,0.0,0.006666666666666667,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,17,300,0.989798391301621,0.9834311123685981,0.18666666666666668,0.23,1,0.0,0.0,26.963333333333335,42.936275015075665,0.759798391301621,0.06333333333333334,0.11333333333333333,0.04666666666666667,0.0,0.0,0.03333333333333333,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,18,300,0.9881610044196155,0.9739999826508637,0.22333333333333333,0.26666666666666666,2,0.0,0.0,27.06,40.242822291351864,0.7214943377529488,0.07,0.13333333333333333,0.09666666666666666,0.0,0.0,0.023333333333333334,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,19,300,0.9912761746206251,0.9811756835254415,0.20666666666666667,0.25666666666666665,1,0.0,0.0,27.063333333333333,48.314573200389844,0.7346095079539583,0.06333333333333334,0.13,0.06666666666666667,0.0,0.0,0.06,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,20,300,0.9910572221629165,0.9739999908662613,0.22,0.26,1,0.0,0.0,26.82,47.32565059847712,0.7310572221629167,0.06333333333333334,0.13,0.08,0.0,0.0,0.02,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,21,300,0.9914737146706752,0.9774389789913801,0.22666666666666666,0.29,1,0.0,0.0,27.01,45.85140024009205,0.7014737146706752,0.08333333333333333,0.14,0.07333333333333333,0.0,0.0,0.06666666666666667,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,22,300,0.9921486738365126,0.9836019098114832,0.23333333333333334,0.2833333333333333,1,0.0,0.0,26.82,42.70657667251386,0.7088153405031795,0.09333333333333334,0.13333333333333333,0.07333333333333333,0.0,0.0,0.04,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,23,300,0.9919556342768351,0.9839413729179766,0.18666666666666668,0.22,1,0.0,0.0,26.863333333333333,45.02695568984754,0.7719556342768351,0.056666666666666664,0.11,0.06666666666666667,0.0,0.0,0.02666666666666667,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,24,300,0.9895847057801006,0.9739999844066524,0.21666666666666667,0.29333333333333333,1,0.0,0.0,26.836666666666666,41.643156482785734,0.6962513724467672,0.08666666666666667,0.15666666666666668,0.09,0.0,0.0,0.01,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,25,300,0.9911226623847798,0.9780379940175464,0.24666666666666667,0.29,1,0.0,0.0,27.173333333333332,43.241051322808254,0.7011226623847797,0.10333333333333333,0.14,0.06,0.0,0.0,0.056666666666666664,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,26,300,0.9876887296882532,0.9739999687974823,0.19666666666666666,0.25,1,0.0,0.0,27.076666666666668,48.640239326862414,0.7376887296882532,0.05333333333333334,0.15,0.07,0.0,0.0,0.04,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,27,300,0.9917124898248582,0.9795488649985639,0.20666666666666667,0.23,1,0.0,0.0,26.756666666666668,38.455335820461336,0.7617124898248583,0.10333333333333333,0.08666666666666667,0.05,0.0,0.0,0.01,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,28,300,0.9912173701787643,0.9746618276754239,0.23333333333333334,0.27,1,0.0,0.0,26.8,44.605831877588656,0.7212173701787644,0.1,0.12666666666666668,0.07666666666666666,0.0,0.0,0.023333333333333334,label_as_truth
narrowband,greedy_twin,naive,phi,radioml,29,300,0.9884165591377044,0.9803557917727128,0.24,0.33666666666666667,1,0.0,0.0,27.283333333333335,41.496279161479755,0.6517498924710377,0.06,0.19,0.09,0.0,0.0,0.07,label_as_truth
narrowband,shield_filter,naive,phi,radioml,0,300,0.9837187168589797,0.9832996627183614,0.0,0.07333333333333333,1,0.0033333333333333335,0.0,26.093333333333334,38.778857216610845,0.9103853835256464,0.0,0.07333333333333333,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,1,300,0.9887146389288815,0.985901943836891,0.0,0.06666666666666667,1,0.0,0.0,26.116666666666667,38.38959942752372,0.9220479722622148,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,2,300,0.9881348250258486,0.9867999948895287,0.0,0.07333333333333333,1,0.0,0.0,26.173333333333332,40.369073623159984,0.9148014916925152,0.0,0.07333333333333333,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,3,300,0.9871666311856709,0.977428812384566,0.0,0.06666666666666667,1,0.0,0.0,26.02,38.594410297620406,0.9204999645190043,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,4,300,0.9876475971118047,0.9850231343973375,0.0,0.04,1,0.0033333333333333335,0.0,26.26,45.45146378064814,0.9476475971118047,0.0,0.04,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,5,300,0.9880683831974282,0.9739601566079967,0.0,0.056666666666666664,1,0.0,0.0,26.22,38.65925120780146,0.9314017165307615,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,6,300,0.9870287678030922,0.9820678254598714,0.0,0.043333333333333335,1,0.0,0.0,26.17,38.10859523043092,0.9436954344697589,0.0,0.043333333333333335,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,7,300,0.9880681246577597,0.9864399823042866,0.0,0.07666666666666666,1,0.0033333333333333335,0.0,26.39666666666667,41.89224132597778,0.9114014579910931,0.0,0.07666666666666666,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,8,300,0.9864869069043948,0.9739999440150681,0.0,0.07,1,0.0,0.0,26.233333333333334,41.23033591414395,0.9164869069043948,0.0,0.07,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,9,300,0.9875610015330852,0.9851581307808156,0.0,0.03333333333333333,1,0.0,0.0,26.196666666666665,46.1941601058535,0.9542276681997519,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,10,300,0.9880146753239561,0.9746281463585066,0.0,0.056666666666666664,1,0.0,0.0,26.263333333333332,42.49600878028968,0.9313480086572895,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,11,300,0.9843175330280677,0.9816269021906874,0.0,0.08666666666666667,1,0.0,0.0,26.166666666666668,42.37941401836771,0.897650866361401,0.0,0.08666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,12,300,0.9917971587972374,0.9888512373764462,0.0,0.06333333333333334,1,0.0,0.0,26.213333333333335,39.09153106924249,0.9284638254639042,0.0,0.06333333333333334,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,13,300,0.9844468779967974,0.9871054470858864,0.0,0.05333333333333334,1,0.0033333333333333335,0.0,26.06,40.05913117286343,0.9311135446634641,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,14,300,0.9842952935999248,0.9837302287833491,0.0,0.03666666666666667,1,0.0,0.0,26.166666666666668,41.5001603221944,0.9476286269332581,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,15,300,0.9907943993569435,0.9817746435585001,0.0,0.02666666666666667,1,0.0,0.0,26.153333333333332,38.85018939833208,0.9641277326902767,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,16,300,0.9905246870457673,0.9841693325589622,0.0,0.016666666666666666,1,0.0,0.0,26.016666666666666,40.152025890880296,0.9738580203791006,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,17,300,0.9862268114462229,0.9852096805408928,0.0,0.043333333333333335,1,0.0033333333333333335,0.0,26.263333333333332,40.63522017987933,0.9428934781128896,0.0,0.043333333333333335,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,18,300,0.9843292200661504,0.9843643797400198,0.0,0.04666666666666667,2,0.0033333333333333335,0.0,26.086666666666666,38.115349127805636,0.9376625533994837,0.0,0.04666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,19,300,0.9872351788173558,0.9731490632373784,0.0,0.05,1,0.0033333333333333335,0.0,26.206666666666667,40.89983813376708,0.9372351788173557,0.0,0.05,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,20,300,0.9881675149536704,0.9803368657915368,0.0,0.05,1,0.0,0.0,26.076666666666668,40.85735745010819,0.9381675149536705,0.0,0.05,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,21,300,0.9906232344839363,0.9835759558206291,0.0,0.04666666666666667,1,0.0,0.0,26.2,39.81853642980289,0.9439565678172697,0.0,0.04666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,22,300,0.9845693455900387,0.9857342950704756,0.0,0.056666666666666664,1,0.006666666666666667,0.0,26.08,40.57551137273765,0.9279026789233723,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,23,300,0.9912305828699146,0.9863695589107795,0.0,0.03333333333333333,1,0.0,0.0,26.176666666666666,43.33832689740402,0.9578972495365815,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,24,300,0.9779967162229511,0.9798228536787619,0.0,0.10333333333333333,1,0.006666666666666667,0.0,26.173333333333332,39.711776492987376,0.8746633828896179,0.0,0.10333333333333333,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,25,300,0.9908916695423556,0.9866689123313784,0.0,0.03666666666666667,1,0.0033333333333333335,0.0,26.186666666666667,41.1256208354497,0.9542250028756892,0.0,0.03666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,26,300,0.9867345573100054,0.9826279954685583,0.0,0.05,1,0.0,0.0,26.10333333333333,39.380644412936036,0.9367345573100052,0.0,0.05,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,27,300,0.9882767091757323,0.9850355029090256,0.0,0.023333333333333334,1,0.0,0.0,26.076666666666668,39.54981056080492,0.9649433758423989,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,28,300,0.9878928398118846,0.9803595134608332,0.0,0.04666666666666667,1,0.0,0.0,26.073333333333334,39.29075604811536,0.941226173145218,0.0,0.04666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_filter,naive,phi,radioml,29,300,0.9863102108868732,0.9818047030464276,0.0,0.10666666666666667,1,0.0,0.0,26.34,36.84764944992574,0.8796435442202065,0.0,0.10666666666666667,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_repair,naive,phi,radioml,0,300,0.9879353301963196,0.9781334226143324,0.0,0.09,1,0.0,0.3393333333333333,26.373333333333335,39.38416139973205,0.8979353301963197,0.0,0.09,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_repair,naive,phi,radioml,1,300,0.9919699273114047,0.9862040077432356,0.0,0.06,1,0.0,0.3526666666666667,26.076666666666668,37.04669145138613,0.9319699273114046,0.0,0.06,0.0,0.0,0.0,0.0,label_as_truth
narrowband,shield_repair,naive,phi,radioml,2,300,0.9917386240138192,0.986216833923414,0.0,0.08333333333333333,1,0.0,0.3433333333333333,26.473333333333333,43.47784584722318,0.9084052906804859,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,label_as_truth
