scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm,bler_slope
backhaul,heuristic,adaptive,phi_plus,radioml,1,300,0.9569982926900629,0.9135986511791344,0.06,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9569982926900629,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,heuristic,adaptive,phi_plus,radioml,2,300,0.9598793459037221,0.91348895419041,0.05333333333333334,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9598793459037221,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,heuristic,adaptive,phi_plus,radioml,3,300,0.9601831504045756,0.9136876669202157,0.07,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9601831504045756,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,heuristic,adaptive,phi_plus,radioml,4,300,0.9599140853230106,0.9136844361304413,0.07333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9599140853230106,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,heuristic,adaptive,phi_plus,radioml,5,300,0.9593707615685079,0.9136890291347096,0.07333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9593707615685079,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,heuristic,adaptive,phi_plus,radioml,6,300,0.959625758316112,0.9135731507161193,0.1,0.0,1,0.0,0.0,26.0,44.16666666666665,0.959625758316112,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,heuristic,adaptive,phi_plus,radioml,7,300,0.9580504382666133,0.9135891335643875,0.06333333333333334,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9580504382666133,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,heuristic,adaptive,phi_plus,radioml,8,300,0.9630834181270156,0.9135976136248508,0.06,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9630834181270156,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,heuristic,adaptive,phi_plus,radioml,9,300,0.9630814859996271,0.9136141690904508,0.08333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9630814859996271,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,0,300,0.9537522706193452,0.8960798325206045,0.93,0.37,2,0.0,0.0,28.923333333333332,51.724208088529814,0.5837522706193452,0.03,0.18333333333333332,0.02666666666666667,0.0,0.0,0.24333333333333335,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,1,300,0.952249883616488,0.8960798594809742,0.9066666666666666,0.43333333333333335,3,0.0,0.0,28.95,51.92815701494565,0.5189165502831546,0.05333333333333334,0.15333333333333332,0.056666666666666664,0.0,0.0,0.31,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,2,300,0.9489542238723319,0.8960798453133842,0.9433333333333334,0.35333333333333333,1,0.0,0.0,28.98,50.61091839532001,0.5956208905389986,0.043333333333333335,0.11666666666666667,0.02666666666666667,0.0,0.0,0.23666666666666666,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,3,300,0.9536018577061225,0.8960797600667434,0.94,0.4666666666666667,1,0.0,0.0,28.983333333333334,51.9296925144935,0.4869351910394558,0.06333333333333334,0.21333333333333335,0.04,0.0,0.0,0.2733333333333333,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,4,300,0.9490555668230198,0.8960753239364814,0.93,0.43,1,0.0,0.0,29.026666666666667,56.544648137268766,0.5190555668230197,0.043333333333333335,0.19,0.06333333333333334,0.0,0.0,0.23333333333333334,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,5,300,0.9533786324635435,0.8960798911121219,0.95,0.54,1,0.0,0.0,29.203333333333333,54.794007268253594,0.4133786324635436,0.03333333333333333,0.25666666666666665,0.03333333333333333,0.0,0.0,0.3466666666666667,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,6,300,0.9514539096763849,0.8960797985171347,0.93,0.37,2,0.0,0.0,28.733333333333334,52.76801902228708,0.5814539096763848,0.07,0.18,0.04,0.0,0.0,0.19333333333333333,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,7,300,0.9515774576049167,0.8960797254929598,0.9133333333333333,0.4,1,0.0,0.0,28.963333333333335,55.56942647240555,0.5515774576049168,0.05,0.16333333333333333,0.023333333333333334,0.0,0.0,0.24333333333333335,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,8,300,0.9479871947366532,0.8960795802970034,0.9533333333333334,0.41333333333333333,1,0.0,0.0,29.12,52.84416272054749,0.5346538614033198,0.03333333333333333,0.09333333333333334,0.02,0.0,0.0,0.3233333333333333,1.4
backhaul,greedy_twin,adaptive,phi_plus,radioml,9,300,0.9545047611655755,0.8960797814479255,0.92,0.4766666666666667,2,0.0,0.0,29.063333333333333,55.40283807252945,0.47783809449890885,0.07,0.21333333333333335,0.03,0.0,0.0,0.25,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,0,300,0.8414443422060572,0.34549704265543163,0.0,0.0,1,0.21,0.0,23.83,39.2930706923558,0.8414443422060572,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,1,300,0.8305793503919183,0.3461364159885774,0.0,0.0,2,0.25666666666666665,0.0,23.34,35.85999523000224,0.8305793503919183,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,2,300,0.82906902057617,0.34609182611335293,0.0,0.0,1,0.23,0.0,23.56,37.9628486412859,0.82906902057617,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,3,300,0.8292446408265574,0.3449921278464299,0.0,0.0,1,0.2633333333333333,0.0,23.56,39.33262155524777,0.8292446408265574,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,4,300,0.8402602291568261,0.34636317349950996,0.0,0.0,1,0.2733333333333333,0.0,23.42,37.04067180207449,0.8402602291568261,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,5,300,0.8250828318991497,0.3450496784439479,0.0,0.0033333333333333335,1,0.29333333333333333,0.0,23.16,37.561744985449394,0.8217494985658164,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,6,300,0.8496450606449298,0.3462196584679706,0.0,0.0,2,0.21,0.0,23.76,39.81946131916426,0.8496450606449298,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,7,300,0.8744157066195449,0.3468047758188429,0.0,0.0,1,0.24,0.0,23.71,35.46093548898616,0.8744157066195449,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,8,300,0.8659350815530189,0.3462998808245444,0.0,0.0,1,0.25333333333333335,0.0,23.51,36.27634452967917,0.8659350815530189,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_filter,adaptive,phi_plus,radioml,9,300,0.844327113065071,0.34544722125271343,0.0,0.0,1,0.27,0.0,23.63,41.076818021396114,0.844327113065071,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,0,300,0.9063295849599141,0.3476936861885463,0.0,0.0,2,0.0,0.7606666666666667,24.35,41.07663291488549,0.9063295849599141,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,1,300,0.9137345321388686,0.3475047644810748,0.0,0.0,1,0.0,0.7486666666666667,23.81,35.87056115946249,0.9137345321388686,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,2,300,0.9071430252182785,0.3474117813255362,0.0,0.0,1,0.0,0.748,24.12,36.07978978747757,0.9071430252182785,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,3,300,0.9146638322111857,0.34769823163992575,0.0,0.0,1,0.0,0.764,24.1,41.3821156719057,0.9146638322111857,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,4,300,0.9115321009654427,0.34711248138845624,0.0,0.0,2,0.0,0.762,24.11,39.29136781453946,0.9115321009654427,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,5,300,0.898883317414315,0.3468919471849789,0.0,0.0,1,0.0,0.7686666666666667,23.83,37.53496672842518,0.898883317414315,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,6,300,0.9113019635499809,0.5355281005716116,0.0,0.0,1,0.0,0.742,24.13,36.372914219835984,0.9113019635499809,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,7,300,0.9170471144415149,0.6808929060197504,0.0,0.0,1,0.0,0.7706666666666667,23.82,36.139226938707914,0.9170471144415149,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,8,300,0.9145813045765264,0.3473576886284801,0.0,0.0,1,0.0,0.776,24.05,38.77865097295687,0.9145813045765264,0.0,0.0,0.0,0.0,0.0,0.0,1.4
backhaul,shield_repair,adaptive,phi_plus,radioml,9,300,0.9211019828264748,0.5276890227533828,0.0,0.0,1,0.0,0.7566666666666667,24.06,39.1130449512356,0.9211019828264748,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,0,300,0.9934483896412442,0.9932668281334899,0.056666666666666664,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9934483896412442,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,1,300,0.9934544478407941,0.9933019561485915,0.1,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9934544478407941,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,2,300,0.9934425070034882,0.9931703825092734,0.05,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9934425070034882,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,3,300,0.9928892256741726,0.9931879932453331,0.06666666666666667,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9928892256741726,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,4,300,0.9934432724795246,0.9932587202024952,0.07,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9934432724795246,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,5,300,0.9928562087760345,0.9932170940143807,0.06,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9928562087760345,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,6,300,0.9934491373712371,0.9932664139275617,0.06666666666666667,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9934491373712371,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,7,300,0.9934446981261446,0.9932209448553635,0.08333333333333333,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9934446981261446,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,8,300,0.993132598205922,0.9932895437436849,0.09666666666666666,0.0,1,0.0,0.0,26.0,44.16666666666665,0.993132598205922,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,heuristic,adaptive,phi_plus,radioml,9,300,0.9923792936882401,0.9932896788197764,0.08666666666666667,0.0,1,0.0,0.0,26.0,44.16666666666665,0.9923792936882401,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,0,300,0.9818747001602904,0.9739698871961358,0.98,0.77,1,0.0,0.0,29.573333333333334,53.538870186320416,0.21187470016029045,0.043333333333333335,0.18333333333333332,0.44666666666666666,0.0,0.0,0.6366666666666667,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,1,300,0.9820748676036286,0.9739519127623519,0.99,0.8333333333333334,1,0.0,0.0,29.616666666666667,54.84292129171118,0.14874153427029535,0.03,0.14666666666666667,0.4,0.0,0.0,0.7,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,2,300,0.982460760597206,0.9739890797967196,0.9766666666666667,0.8533333333333334,1,0.0,0.0,29.65,53.30399800354616,0.1291274272638727,0.05,0.22666666666666666,0.46,0.0,0.0,0.74,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,3,300,0.9823655358205289,0.973992048131569,0.99,0.8233333333333334,1,0.0,0.0,29.55666666666667,53.301311081281966,0.15903220248719535,0.043333333333333335,0.17666666666666667,0.41333333333333333,0.0,0.0,0.67,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,4,300,0.9823442869509383,0.9739745335999032,0.9866666666666667,0.81,1,0.0,0.0,29.63,56.00686229471409,0.1723442869509383,0.07,0.22333333333333333,0.39,0.0,0.0,0.6666666666666666,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,5,300,0.9825732097896124,0.9739930341880503,0.9833333333333333,0.8466666666666667,1,0.0,0.0,29.6,54.557201475087346,0.13590654312294553,0.043333333333333335,0.21,0.4166666666666667,0.0,0.0,0.68,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,6,300,0.982965049641168,0.9739745584107548,0.9733333333333334,0.7466666666666667,1,0.0,0.0,29.426666666666666,52.931962536655526,0.23629838297450134,0.06333333333333334,0.27,0.4066666666666667,0.0,0.0,0.6066666666666667,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,7,300,0.9829441376047081,0.9739949956284436,0.9766666666666667,0.7866666666666666,1,0.0,0.0,29.456666666666667,52.3151900010723,0.19627747093804138,0.043333333333333335,0.18333333333333332,0.4,0.0,0.0,0.6266666666666667,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,8,300,0.9819709117016305,0.9739885657351545,0.9766666666666667,0.8866666666666667,1,0.0,0.0,29.676666666666666,50.21260127735039,0.09530424503496396,0.04,0.23333333333333334,0.4266666666666667,0.0,0.0,0.8,1.4
compromised_xapp,greedy_twin,adaptive,phi_plus,radioml,9,300,0.9823261278155733,0.9739892189980354,0.97,0.78,1,0.0,0.0,29.383333333333333,49.41838552899186,0.20232612781557333,0.05333333333333334,0.14666666666666667,0.41333333333333333,0.0,0.0,0.57,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,0,300,0.52191156645641,0.0792480381667358,0.0,0.0033333333333333335,10,0.6733333333333333,0.0,21.77,37.01909455242767,0.5185782331230767,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,1,300,0.5240114815395603,0.08397015287845953,0.0,0.006666666666666667,1,0.6466666666666666,0.0,21.79,38.12368272169593,0.5173448148728936,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,2,300,0.5343807878849574,0.09467525905864739,0.0,0.0033333333333333335,2,0.6333333333333333,0.0,21.9,38.95773483453694,0.531047454551624,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,3,300,0.5021505448110876,0.09191941968195207,0.0,0.0,3,0.7066666666666667,0.0,21.55,38.93529426528096,0.5021505448110876,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,4,300,0.5040598873923666,0.08625900319445991,0.0,0.0,9,0.6833333333333333,0.0,21.73,40.959766256643135,0.5040598873923666,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,5,300,0.5129922310690881,0.08689334761315104,0.0,0.0,1,0.6966666666666667,0.0,21.56,36.915246297383185,0.5129922310690881,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,6,300,0.5206585607696499,0.085679255225206,0.0,0.0,2,0.67,0.0,21.77,41.272384392159225,0.5206585607696499,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,7,300,0.47508453908230613,0.06849756996123582,0.0,0.0,2,0.72,0.0,21.45,37.07060628576909,0.47508453908230613,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,8,300,0.5327680370919807,0.09713376039013258,0.0,0.0,5,0.6833333333333333,0.0,21.7,38.11451014230796,0.5327680370919807,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_filter,adaptive,phi_plus,radioml,9,300,0.4867540832839205,0.08619173129035511,0.0,0.0,2,0.74,0.0,21.36,36.95446031499737,0.4867540832839205,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,0,300,0.978785762197791,0.967917394195979,0.0,0.02,1,0.0,0.9186666666666666,20.11,37.91160600372059,0.958785762197791,0.0,0.0,0.02,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,1,300,0.9810089348011733,0.9678019890682171,0.0,0.043333333333333335,1,0.0,0.9113333333333333,19.86,38.54309473188083,0.93767560146784,0.0,0.0,0.043333333333333335,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,2,300,0.9801611180978516,0.9659375912525802,0.0,0.05333333333333334,1,0.0,0.9093333333333333,20.19,36.96024575844835,0.9268277847645182,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,3,300,0.976671414085535,0.9662813473496744,0.0,0.04,1,0.0,0.922,20.08,40.809361282699236,0.936671414085535,0.0,0.0,0.04,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,4,300,0.979301955675024,0.968665199634522,0.0,0.02,1,0.0,0.9093333333333333,20.17,38.63983318155261,0.959301955675024,0.0,0.0,0.02,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,5,300,0.9760492767011967,0.9681126932805182,0.0,0.03333333333333333,1,0.0,0.9086666666666666,20.32,36.672702467394124,0.9427159433678634,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,6,300,0.982150089362184,0.9663688892270254,0.0,0.03,1,0.0,0.9046666666666666,20.15,38.26800840622492,0.9521500893621839,0.0,0.0,0.03,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,7,300,0.9775421049038687,0.9682618766485354,0.0,0.03666666666666667,1,0.0,0.91,20.5,38.08309766419616,0.940875438237202,0.0,0.0,0.03666666666666667,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,8,300,0.9754098404742642,0.9679487768337934,0.0,0.04666666666666667,1,0.0,0.92,19.81,38.467886160636624,0.9287431738075975,0.0,0.0,0.04666666666666667,0.0,0.0,0.0,1.4
compromised_xapp,shield_repair,adaptive,phi_plus,radioml,9,300,0.9792618174260603,0.9684199468308838,0.0,0.02,1,0.0,0.9146666666666666,20.07,35.787025769954134,0.9592618174260603,0.0,0.0033333333333333335,0.016666666666666666,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,0,300,0.9029788678089475,0.2071842869090369,0.2633333333333333,0.23666666666666666,1,0.0,0.0,26.0,44.16666666666665,0.666312201142281,0.0,0.0,0.23666666666666666,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,1,300,0.9148199488456811,0.42554746832806234,0.25,0.22,1,0.0,0.0,26.0,44.16666666666665,0.6948199488456811,0.0,0.0,0.22,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,2,300,0.9201787187791246,0.8189219512521728,0.25666666666666665,0.22,1,0.0,0.0,26.0,44.16666666666665,0.7001787187791245,0.0,0.0,0.22,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,3,300,0.8886687052537199,0.030163768459162184,0.21333333333333335,0.21,3,0.0,0.0,26.0,44.16666666666665,0.6786687052537199,0.0,0.0,0.21,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,4,300,0.8944411696258476,0.10724115889989518,0.29333333333333333,0.23666666666666666,1,0.0,0.0,26.0,44.16666666666665,0.6577745029591809,0.0,0.0,0.23666666666666666,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,5,300,0.89809607954769,0.03933654876700893,0.25333333333333335,0.22,1,0.0,0.0,26.0,44.16666666666665,0.67809607954769,0.0,0.0,0.22,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,6,300,0.9119168688355217,0.7474829681289037,0.27666666666666667,0.24333333333333335,1,0.0,0.0,26.0,44.16666666666665,0.6685835355021884,0.0,0.0,0.24333333333333335,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,7,300,0.9164079251300166,0.8167523021541122,0.25333333333333335,0.23,4,0.0,0.0,26.0,44.16666666666665,0.6864079251300166,0.0,0.0,0.23,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,8,300,0.8936942963703601,0.0405954394488295,0.2633333333333333,0.21333333333333335,1,0.0,0.0,26.0,44.16666666666665,0.6803609630370269,0.0,0.0,0.21333333333333335,0.0,0.0,0.0,1.4
compound,heuristic,adaptive,phi_plus,radioml,9,300,0.8989051603687954,0.021666333722898706,0.22,0.2,1,0.0,0.0,26.0,44.16666666666665,0.6989051603687955,0.0,0.0,0.2,0.0,0.0,0.0,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,0,300,0.9560198344629056,0.8958247598426534,0.97,0.8933333333333333,1,0.0,0.0,29.786666666666665,47.2776756053955,0.06268650112957233,0.04,0.16,0.52,0.0,0.0,0.85,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,1,300,0.951994514590768,0.8955946032983164,0.9866666666666667,0.9,2,0.0,0.0,29.826666666666668,53.239073129674104,0.05199451459076802,0.03666666666666667,0.22,0.52,0.0,0.0,0.8633333333333333,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,2,300,0.9475178966046868,0.8955167782820355,0.9766666666666667,0.89,1,0.0,0.0,29.80666666666667,55.232199413969,0.0575178966046867,0.03,0.18666666666666668,0.5466666666666666,0.0,0.0,0.86,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,3,300,0.9529333833563154,0.8957742927008591,0.9866666666666667,0.9133333333333333,1,0.0,0.0,29.833333333333332,50.828072102613135,0.03960005002298188,0.04,0.25333333333333335,0.56,0.0,0.0,0.88,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,4,300,0.9553959417912504,0.8958818271294663,0.9866666666666667,0.87,1,0.0,0.0,29.813333333333333,54.58029286951102,0.0853959417912503,0.03333333333333333,0.38333333333333336,0.51,0.0,0.0,0.8233333333333334,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,5,300,0.9517749199316218,0.8953668990135498,0.9966666666666667,0.94,1,0.0,0.0,29.94333333333333,55.9698616631462,0.011774919931621603,0.04,0.23333333333333334,0.5733333333333334,0.0,0.0,0.9066666666666666,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,6,300,0.9499054445824301,0.8956088269889554,0.9733333333333334,0.88,2,0.0,0.0,29.766666666666666,56.1430472327246,0.06990544458243005,0.06666666666666667,0.27,0.49666666666666665,0.0,0.0,0.8633333333333333,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,7,300,0.9478405836221464,0.8953951946224897,0.9766666666666667,0.8866666666666667,2,0.0,0.0,29.783333333333335,53.99431111498413,0.06117391695547976,0.02,0.22,0.5133333333333333,0.0,0.0,0.8533333333333334,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,8,300,0.956356637733836,0.8957489116323957,0.98,0.9366666666666666,1,0.0,0.0,29.893333333333334,49.77361978898489,0.019689971067169257,0.03333333333333333,0.12,0.49,0.0,0.0,0.9066666666666666,1.4
compound,greedy_twin,adaptive,phi_plus,radioml,9,300,0.9477567181489637,0.8958889822490601,0.99,0.93,2,0.0,0.0,29.94333333333333,56.275287690053894,0.017756718148963593,0.043333333333333335,0.20333333333333334,0.5433333333333333,0.0,0.0,0.9,1.4
compound,shield_filter,adaptive,phi_plus,radioml,0,300,0.3203582349034479,0.00026462656888467327,0.0,0.016666666666666666,23,0.7,0.0,21.52,37.34594547315307,0.30369156823678123,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,1,300,0.33406299304187,0.00017366259506004092,0.0,0.0,6,0.6966666666666667,0.0,21.52,38.132595125390736,0.33406299304187,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,2,300,0.33101949279173776,0.00022692924409949995,0.0,0.02,2,0.6833333333333333,0.0,21.53,37.21952354207636,0.31101949279173774,0.0,0.006666666666666667,0.013333333333333334,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,3,300,0.30821963473276326,0.00017952861408890755,0.0,0.013333333333333334,39,0.72,0.0,21.4,36.671509182896365,0.29488630139942995,0.0,0.01,0.006666666666666667,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,4,300,0.3158846163665742,0.00022022834034197397,0.0,0.0033333333333333335,14,0.7066666666666667,0.0,21.5,37.61931694781398,0.3125512830332409,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,5,300,0.3254945691598664,0.00020854675589981997,0.0,0.0,1,0.6766666666666666,0.0,21.51,38.20279477094176,0.3254945691598664,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,6,300,0.3495320370677218,0.0001613891963942907,0.0,0.01,2,0.67,0.0,21.69,37.71941645590186,0.3395320370677218,0.0,0.0,0.01,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,7,300,0.35062902814147,0.0001832500181051307,0.0,0.013333333333333334,2,0.68,0.0,21.62,40.76864076193267,0.33729569480813665,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,8,300,0.30247197691341315,0.00019839265451350867,0.0,0.0,12,0.7466666666666667,0.0,21.29,38.225249479822956,0.30247197691341315,0.0,0.0,0.0,0.0,0.0,0.0,1.4
compound,shield_filter,adaptive,phi_plus,radioml,9,300,0.3351901240082888,0.00022567402038483613,0.0,0.0033333333333333335,1,0.69,0.0,21.59,39.813907183846766,0.3318567906749555,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,1.4
compound,shield_repair,adaptive,phi_plus,radioml,0,300,0.35523680486405484,1.8023194547675336e-05,0.0,0.03666666666666667,7,0.0,0.9233333333333333,21.09,40.47655103669052,0.31857013819738816,0.0,0.0033333333333333335,0.03333333333333333,0.0,0.0,0.0,1.4
