condition,scenario,controller,seed,cycles,mean_pdr,p95_latency_proxy,safety_violations,violation_rate,recovery_cycles,rollbacks,admitted_actions,total_proposals,mean_reward
perfect,compound,static,2,300,0.7326264100643414,5.927415827022893,0,0.0,35,0,0,0,0.27262641006434135
perfect,compound,static,3,300,0.7735737132531797,4.4587520457846255,0,0.0,11,0,0,0,0.3135737132531796
perfect,compound,static,4,300,0.7437509075030824,4.842548382765361,0,0.0,35,0,0,0,0.2837509075030824
perfect,compound,static,5,300,0.7519814302326148,5.153865151859937,0,0.0,9,0,0,0,0.2919814302326148
perfect,compound,static,6,300,0.764577114407523,5.187922160867877,0,0.0,35,0,0,0,0.3045771144075229
perfect,compound,static,7,300,0.7481446505355757,5.4476398462889914,0,0.0,22,0,0,0,0.2881446505355756
perfect,compound,static,8,300,0.7624383153626474,4.766628089941946,0,0.0,24,0,0,0,0.30243831536264737
perfect,compound,static,9,300,0.7710630264678571,4.442521941651108,0,0.0,35,0,0,0,0.31106302646785705
perfect,compound,heuristic,0,300,0.9861029065619685,1.0858609444148821,0,0.0,1,0,0,0,0.5261029065619683
perfect,compound,heuristic,1,300,0.9818327542858005,1.0859194673626869,0,0.0,1,0,0,0,0.5218327542858006
perfect,compound,heuristic,2,300,0.9791651654027205,1.0859287796461028,0,0.0,1,0,0,0,0.5191651654027205
perfect,compound,heuristic,3,300,0.9839677890876092,1.0858756002229226,0,0.0,1,0,0,0,0.5239677890876091
perfect,compound,heuristic,4,300,0.9820991482019577,1.0858870273959893,0,0.0,1,0,0,0,0.5220991482019577
perfect,compound,heuristic,5,300,0.9818338969739316,1.0858934027380445,0,0.0,1,0,0,0,0.5218338969739316
perfect,compound,heuristic,6,300,0.9829020260317027,1.0858976121481527,0,0.0,1,0,0,0,0.5229020260317028
perfect,compound,heuristic,7,300,0.9810346571842192,1.0859014728325636,0,0.0,1,0,0,0,0.5210346571842192
perfect,compound,heuristic,8,300,0.9855675870845751,1.0858667114479785,0,0.0,1,0,0,0,0.5255675870845752
perfect,compound,heuristic,9,300,0.982906962862448,1.0858661742466937,0,0.0,1,0,0,0,0.5229069628624481
perfect,compound,rl,0,300,0.9035504279054704,2.8566881110674633,130,0.43333333333333335,1,0,300,1500,-0.012982905427863062
perfect,compound,rl,1,300,0.9015063972695846,2.858327623889142,132,0.44,1,0,300,1500,-0.024293602730415323
perfect,compound,rl,2,300,0.9115885441630159,2.851852764691383,120,0.4,1,0,300,1500,0.02958854416301591
perfect,compound,rl,3,300,0.9114090155275153,2.8494533223226743,138,0.46,1,0,300,1500,-0.043257651139151206
perfect,compound,rl,4,300,0.8956850613026012,2.860108462798734,143,0.4766666666666667,1,0,300,1500,-0.07084827203073223
perfect,compound,rl,5,300,0.9114843481976603,2.8534634250575563,149,0.49666666666666665,2,0,300,1500,-0.0777156518023396
perfect,compound,rl,6,300,0.9076413645096337,2.8536977992154196,134,0.44666666666666666,1,0,300,1500,-0.03322530215703315
perfect,compound,rl,7,300,0.880127065533699,2.857562039359967,133,0.44333333333333336,1,0,300,1500,-0.05927293446630089
perfect,compound,rl,8,300,0.9082800591145254,2.8643723096320404,132,0.44,1,0,300,1500,-0.02545327421880774
perfect,compound,rl,9,300,0.9188679220377051,2.8496341952711726,131,0.43666666666666665,2,0,300,1500,-0.011998744628961682
perfect,compound,llm_only,0,300,0.898917343280291,2.851360371409101,141,0.47,1,0,300,1500,-0.06741599005304219
perfect,compound,llm_only,1,300,0.9184945521677612,2.849601805010231,137,0.45666666666666667,1,0,300,1500,-0.025238781165572287
perfect,compound,llm_only,2,300,0.916624066242764,2.851782589330481,130,0.43333333333333335,1,0,300,1500,0.0006240662427640053
perfect,compound,llm_only,3,300,0.8931184548791782,2.861212567286819,144,0.48,1,0,300,1500,-0.08388154512082174
perfect,compound,llm_only,4,300,0.8944797827401328,2.851666722615306,141,0.47,1,0,300,1500,-0.0667202172598671
perfect,compound,llm_only,5,300,0.90217620840363,2.8568296250758416,135,0.45,1,0,300,1500,-0.04469045826303659
perfect,compound,llm_only,6,300,0.9128064438880931,2.852044413249834,140,0.4666666666666667,1,0,300,1500,-0.04886022277857365
perfect,compound,llm_only,7,300,0.905252945191202,2.849815621545572,152,0.5066666666666667,1,0,300,1500,-0.10421372147546468
perfect,compound,llm_only,8,300,0.9172154529004691,2.8549678580092728,122,0.4066666666666667,1,0,300,1500,0.02374878623380226
perfect,compound,llm_only,9,300,0.9121219240509281,2.854517590233046,133,0.44333333333333336,1,0,300,1500,-0.02734474261573877
perfect,compound,shield_ric,0,300,0.8305214077956322,18.08114557435107,0,0.0,5,30,270,1500,0.37092140779563226
perfect,compound,shield_ric,1,300,0.8176853289607662,72.30331309310218,0,0.0,3,32,268,1500,0.35888532896076614
perfect,compound,shield_ric,2,300,0.8430352578766329,6.500139209888314,0,0.0,1,29,271,1500,0.38443525787663285
perfect,compound,shield_ric,3,300,0.8516813882214618,6.711067032696033,0,0.0,1,32,268,1500,0.3904813882214617
perfect,compound,shield_ric,4,300,0.8442705792216711,5.270923038196479,0,0.0,1,33,267,1500,0.3844705792216711
perfect,compound,shield_ric,5,300,0.8133535985570065,371.4698560866461,0,0.0,1,35,265,1500,0.35235359855700654
perfect,compound,shield_ric,6,300,0.8427678687625922,4.945944394966528,0,0.0,2,26,274,1500,0.3827678687625922
perfect,compound,shield_ric,7,300,0.831082736509921,4.722650353428299,0,0.0,1,34,266,1500,0.3704827365099211
perfect,compound,shield_ric,8,300,0.8443623571577946,7.471276958147412,0,0.0,1,29,271,1500,0.38656235715779463
perfect,compound,shield_ric,9,300,0.8524296083453377,5.008353098717703,0,0.0,1,31,269,1500,0.3920296083453376
radioml,narrowband,static,0,300,0.7421759171557379,3.330909870829998,0,0.0,3,0,0,0,0.28217591715573803
radioml,narrowband,static,1,300,0.765679733307551,3.2034698283952627,0,0.0,160,0,0,0,0.305679733307551
radioml,narrowband,static,2,300,0.7483391116845571,3.2586706714604974,0,0.0,85,0,0,0,0.2883391116845571
radioml,narrowband,static,3,300,0.7668017181894343,3.3614366825278945,0,0.0,160,0,0,0,0.30680171818943436
radioml,narrowband,static,4,300,0.7495467108667325,3.004680996861631,0,0.0,18,0,0,0,0.28954671086673256
radioml,narrowband,static,5,300,0.7610774363976003,3.15181773037621,0,0.0,83,0,0,0,0.3010774363976003
radioml,narrowband,static,6,300,0.7562526237236541,3.195822492099919,0,0.0,147,0,0,0,0.296252623723654
radioml,narrowband,static,7,300,0.7437828051669795,3.4324428785036085,0,0.0,160,0,0,0,0.2837828051669795
radioml,narrowband,static,8,300,0.7455957081458107,3.869036513942767,0,0.0,51,0,0,0,0.2855957081458106
radioml,narrowband,static,9,300,0.7437605947790683,3.6740402222335398,0,0.0,130,0,0,0,0.28376059477906834
radioml,narrowband,heuristic,0,300,0.997992200619295,0.9990064248182041,0,0.0,1,0,0,0,0.537992200619295
radioml,narrowband,heuristic,1,300,0.9999988298702719,0.999005487713337,0,0.0,1,0,0,0,0.5399988298702719
radioml,narrowband,heuristic,2,300,0.9999987695702289,0.9990059988008335,0,0.0,1,0,0,0,0.5399987695702289
radioml,narrowband,heuristic,3,300,0.999999009972124,0.9990045430955048,0,0.0,1,0,0,0,0.5399990099721241
radioml,narrowband,heuristic,4,300,0.9999988592357858,0.999005153777743,0,0.0,1,0,0,0,0.5399988592357857
radioml,narrowband,heuristic,5,300,0.9978578664951169,0.9990055564434338,0,0.0,1,0,0,0,0.5378578664951169
radioml,narrowband,heuristic,6,300,0.9999988610305731,0.9990058962362953,0,0.0,1,0,0,0,0.5399988610305732
radioml,narrowband,heuristic,7,300,0.9999987268034431,0.9990059424079077,0,0.0,1,0,0,0,0.5399987268034433
radioml,narrowband,heuristic,8,300,0.9999985074814587,0.9990065456177158,0,0.0,1,0,0,0,0.5399985074814588
radioml,narrowband,heuristic,9,300,0.99800002531845,0.999005751421433,0,0.0,1,0,0,0,0.5380000253184501
radioml,narrowband,rl,0,300,0.9588818488496043,1.3555881818609707,66,0.22,1,0,300,1500,0.26334851551627075
radioml,narrowband,rl,1,300,0.937795484292926,4.39742318305246,91,0.30333333333333334,1,0,300,1500,0.1569288176262593
radioml,narrowband,rl,2,300,0.9683215151500406,1.158737231642982,69,0.23,1,0,300,1500,0.27152151515004075
radioml,narrowband,rl,3,300,0.9598295012259032,1.6665017654148404,82,0.2733333333333333,1,0,300,1500,0.21456283455923653
radioml,narrowband,rl,4,300,0.9432019819729363,3.89254120596257,75,0.25,1,0,300,1500,0.21546864863960272
radioml,narrowband,rl,5,300,0.9486390202133482,2.6913630494646963,77,0.25666666666666665,1,0,300,1500,0.2211723535466817
radioml,narrowband,rl,6,300,0.956549722134476,1.4879815425839948,62,0.20666666666666667,1,0,300,1500,0.27001638880114265
radioml,narrowband,rl,7,300,0.9477922783621834,2.9561732825156346,82,0.2733333333333333,2,0,300,1500,0.19939227836218323
radioml,narrowband,rl,8,300,0.9400389864995458,2.787523905216783,76,0.25333333333333335,1,0,300,1500,0.21510565316621244
radioml,narrowband,rl,9,300,0.9466356020525336,2.7570872836036466,87,0.29,1,0,300,1500,0.18030226871920021
radioml,narrowband,llm_only,0,300,0.9538170843010285,1.3063615714148877,72,0.24,1,0,300,1500,0.2405504176343617
radioml,narrowband,llm_only,1,300,0.9714475527513281,1.0514233917680935,86,0.2866666666666667,1,0,300,1500,0.2101808860846614
radioml,narrowband,llm_only,2,300,0.9635608162547499,1.3538489748785003,77,0.25666666666666665,1,0,300,1500,0.23256081625474972
radioml,narrowband,llm_only,3,300,0.92865538193375,3.6761142780125007,89,0.2966666666666667,1,0,300,1500,0.15525538193375005
radioml,narrowband,llm_only,4,300,0.9697611143963061,1.0370692149935798,86,0.2866666666666667,1,0,300,1500,0.20689444772963933
radioml,narrowband,llm_only,5,300,0.959710656062561,1.1475516233296403,87,0.29,1,0,300,1500,0.18937732272922772
radioml,narrowband,llm_only,6,300,0.9516992035365558,1.9217559558218604,64,0.21333333333333335,1,0,300,1500,0.26349920353655565
radioml,narrowband,llm_only,7,300,0.9578972097810756,1.2129980775403713,78,0.26,1,0,300,1500,0.2254305431144088
radioml,narrowband,llm_only,8,300,0.9485890424933787,1.8541687312408708,74,0.24666666666666667,1,0,300,1500,0.23092237582671202
radioml,narrowband,llm_only,9,300,0.9338777187590294,3.7332528990964358,74,0.24666666666666667,1,0,300,1500,0.21114438542569589
radioml,narrowband,shield_ric,0,300,0.9299631774988427,5.701590233651934,0,0.0,1,1,299,1500,0.46876317749884244
radioml,narrowband,shield_ric,1,300,0.9534843615655357,1.9565974261536505,0,0.0,1,2,298,1500,0.49188436156553567
radioml,narrowband,shield_ric,2,300,0.9580244124294146,1.1699080969165652,0,0.0,1,0,300,1500,0.49562441242941446
radioml,narrowband,shield_ric,3,300,0.940968798886646,2.8397584819604247,0,0.0,1,3,297,1500,0.48116879888664604
radioml,narrowband,shield_ric,4,300,0.9574236680228284,1.1457559726510607,0,0.0,1,1,299,1500,0.49482366802282857
radioml,narrowband,shield_ric,5,300,0.9350289700859276,4.602210338392088,0,0.0,1,3,297,1500,0.47582897008592756
radioml,narrowband,shield_ric,6,300,0.9372144046338099,2.5658348444040326,0,0.0,3,3,297,1500,0.47801440463381
radioml,narrowband,shield_ric,7,300,0.9358865142142004,3.222646574252697,0,0.0,1,3,297,1500,0.47648651421420035
radioml,narrowband,shield_ric,8,300,0.9643157305103961,1.0562705400892802,0,0.0,1,4,296,1500,0.503515730510396
radioml,narrowband,shield_ric,9,300,0.9223144823685997,4.587213787714383,0,0.0,1,4,296,1500,0.46191448236859967
radioml,wideband,static,0,300,0.530121537474301,24.80425720306498,0,0.0,160,0,0,0,0.07012153747430105
radioml,wideband,static,1,300,0.5386671550114646,23.529674819620023,0,0.0,160,0,0,0,0.07866715501146446
radioml,wideband,static,2,300,0.5315908052169638,24.08156886811747,0,0.0,160,0,0,0,0.07159080521696377
radioml,wideband,static,3,300,0.5406075042151076,25.108790529084086,0,0.0,160,0,0,0,0.08060750421510758
radioml,wideband,static,4,300,0.5324644073895526,21.535252034116006,0,0.0,160,0,0,0,0.07246440738955275
radioml,wideband,static,5,300,0.536710369025685,23.012417886103048,0,0.0,160,0,0,0,0.076710369025685
radioml,wideband,static,6,300,0.5348317300909283,23.45321770368213,0,0.0,160,0,0,0,0.07483173009092815
radioml,wideband,static,7,300,0.527591449846134,25.817347583578094,0,0.0,160,0,0,0,0.06759144984613395
radioml,wideband,static,8,300,0.532480096549317,30.152760357801398,0,0.0,160,0,0,0,0.07248009654931702
radioml,wideband,static,9,300,0.5289576479628316,28.220311299681075,0,0.0,160,0,0,0,0.06895764796283163
radioml,wideband,heuristic,0,300,0.9307260576293924,4.407085690654823,0,0.0,1,0,0,0,0.47072605762939246
